ts,server_id,mem_pct
21:29:45,server_11,32.4
21:29:45,server_1,86.07
21:29:45,server_9,43.68
21:29:45,server_8,82.24
21:29:45,server_7,51.11
21:29:45,server_6,61.59
21:29:45,server_5,27.77
21:29:45,server_4,62.04
21:29:45,server_3,7.46
21:29:45,server_2,8.03
21:29:45,server_10,85.36
21:29:50,server_13,39.93
21:29:50,server_14,40.58
21:29:50,server_15,11.87
21:29:50,server_16,59.95
21:29:50,server_12,39.94
21:29:50,server_18,65.94
21:29:50,server_19,81.97
21:29:50,server_20,95.33
21:29:50,server_17,57.73
21:29:50,server_11,41.5
21:29:50,server_1,34.64
21:29:50,server_9,71.1
21:29:50,server_8,59.84
21:29:50,server_7,56.95
21:29:50,server_6,52.88
21:29:50,server_5,64.46
21:29:50,server_4,81.91
21:29:50,server_3,43.98
21:29:50,server_2,60.64
21:29:50,server_10,41.35
21:29:55,server_13,87.77
21:29:55,server_20,47.31
21:29:55,server_14,45.96
21:29:55,server_15,61.99
21:29:55,server_19,89.12
21:29:55,server_17,48.59
21:29:55,server_18,47.28
21:29:55,server_12,32.31
21:29:55,server_16,56.96
21:29:55,server_11,28.04
21:29:55,server_7,0.38
21:29:55,server_9,35.99
21:29:55,server_1,15.67
21:29:55,server_2,95.04
21:29:55,server_3,85.88
21:29:55,server_10,32.33
21:29:55,server_5,53.2
21:29:55,server_6,58.07
21:29:55,server_8,94.37
21:29:55,server_4,61.39
21:30:00,server_13,14.51
21:30:00,server_20,97.54
21:30:00,server_19,61.82
21:30:00,server_18,95.69
21:30:00,server_17,51.52
21:30:00,server_16,68.65
21:30:00,server_15,45.18
21:30:00,server_14,57.93
21:30:00,server_12,60.5
21:30:00,server_11,40.4
21:30:00,server_1,92.73
21:30:00,server_9,97.19
21:30:00,server_8,83.02
21:30:00,server_7,79.34
21:30:00,server_6,33.52
21:30:00,server_5,47.96
21:30:00,server_4,46.69
21:30:00,server_3,54.48
21:30:00,server_2,84.84
21:30:00,server_10,21.19
21:30:05,server_13,66.29
21:30:05,server_14,43.35
21:30:05,server_15,82.18
21:30:05,server_16,0.9
21:30:05,server_12,89.62
21:30:05,server_18,49.76
21:30:05,server_19,93.23
21:30:05,server_20,81.57
21:30:05,server_17,29.32
21:30:05,server_11,94.77
21:30:05,server_1,48.99
21:30:05,server_9,29.45
21:30:05,server_8,46.66
21:30:05,server_7,87.61
21:30:05,server_6,28.92
21:30:05,server_5,82.48
21:30:05,server_4,6.1
21:30:05,server_3,37.12
21:30:05,server_2,71.36
21:30:05,server_10,35.82
21:30:10,server_13,50.78
21:30:10,server_20,85.52
21:30:10,server_14,54.73
21:30:10,server_15,78.28
21:30:10,server_19,31.5
21:30:10,server_17,85.5
21:30:10,server_18,21.42
21:30:10,server_12,36.85
21:30:10,server_16,77.28
21:30:10,server_11,54.26
21:30:10,server_7,80.62
21:30:10,server_9,41.25
21:30:10,server_8,42.68
21:30:10,server_6,98.94
21:30:10,server_5,85.21
21:30:10,server_4,47.63
21:30:10,server_3,82.78
21:30:10,server_2,23.4
21:30:10,server_1,29.31
21:30:10,server_10,81.99
21:30:15,server_13,93.21
21:30:15,server_14,93.19
21:30:15,server_15,52.06
21:30:15,server_20,32.22
21:30:15,server_18,83.62
21:30:15,server_19,10.51
21:30:15,server_12,57.93
21:30:15,server_16,78.02
21:30:15,server_11,23.94
21:30:15,server_17,48.93
21:30:15,server_9,39.18
21:30:15,server_8,82.03
21:30:15,server_7,28.61
21:30:15,server_6,97.07
21:30:15,server_5,10.38
21:30:15,server_4,54.28
21:30:15,server_3,26.77
21:30:15,server_2,59.98
21:30:15,server_1,41.16
21:30:15,server_10,83.05
21:30:20,server_13,49.76
21:30:20,server_14,42.64
21:30:20,server_15,93.67
21:30:20,server_20,4.26
21:30:20,server_17,68.25
21:30:20,server_18,53.62
21:30:20,server_19,67.94
21:30:20,server_12,99.38
21:30:20,server_16,32.84
21:30:20,server_11,37.58
21:30:20,server_7,62.25
21:30:20,server_9,93.59
21:30:20,server_8,54.19
21:30:20,server_6,41.14
21:30:20,server_5,47.35
21:30:20,server_4,51.15
21:30:20,server_3,57.28
21:30:20,server_2,53.38
21:30:20,server_1,24.54
21:30:20,server_10,40.47
21:30:25,server_15,51.5
21:30:25,server_14,81.81
21:30:25,server_16,94.67
21:30:25,server_13,42.87
21:30:25,server_18,42.55
21:30:25,server_19,46.23
21:30:25,server_20,51.28
21:30:25,server_12,21.1
21:30:25,server_17,70.86
21:30:25,server_11,99.85
21:30:25,server_10,54.17
21:30:25,server_9,47.58
21:30:25,server_2,91.58
21:30:25,server_3,61.38
21:30:25,server_4,54.19
21:30:25,server_1,78.91
21:30:25,server_6,88.85
21:30:25,server_7,32.84
21:30:25,server_8,64.82
21:30:25,server_5,58.58
21:30:30,server_12,26.63
21:30:30,server_19,22.55
21:30:30,server_18,40.6
21:30:30,server_17,48.36
21:30:30,server_16,29.11
21:30:30,server_15,72.52
21:30:30,server_14,32.71
21:30:30,server_13,51.77
21:30:30,server_11,34.85
21:30:30,server_20,42.9
21:30:30,server_9,51.78
21:30:30,server_1,30.25
21:30:30,server_2,99.0
21:30:30,server_3,77.24
21:30:30,server_4,81.26
21:30:30,server_10,29.73
21:30:30,server_6,30.16
21:30:30,server_7,32.47
21:30:30,server_8,89.39
21:30:30,server_5,48.14
21:30:35,server_11,55.7
21:30:35,server_19,97.06
21:30:35,server_18,54.74
21:30:35,server_17,17.18
21:30:35,server_16,14.02
21:30:35,server_15,86.62
21:30:35,server_14,63.83
21:30:35,server_13,76.79
21:30:35,server_12,48.83
21:30:35,server_20,85.23
21:30:35,server_10,61.65
21:30:35,server_8,59.18
21:30:35,server_7,90.58
21:30:35,server_6,90.31
21:30:35,server_5,63.61
21:30:35,server_4,47.63
21:30:35,server_3,93.69
21:30:35,server_2,28.72
21:30:35,server_1,83.83
21:30:35,server_9,66.4
21:30:40,server_14,96.26
21:30:40,server_15,63.25
21:30:40,server_16,53.01
21:30:40,server_13,61.75
21:30:40,server_18,48.7
21:30:40,server_19,94.25
21:30:40,server_20,3.76
21:30:40,server_17,7.91
21:30:40,server_12,51.45
21:30:40,server_11,38.49
21:30:40,server_1,48.22
21:30:40,server_9,64.29
21:30:40,server_8,40.91
21:30:40,server_7,30.96
21:30:40,server_6,31.73
21:30:40,server_5,35.02
21:30:40,server_4,8.0
21:30:40,server_3,81.36
21:30:40,server_2,92.17
21:30:40,server_10,38.14
21:30:45,server_13,70.42
21:30:45,server_14,35.16
21:30:45,server_15,56.46
21:30:45,server_20,23.49
21:30:45,server_18,56.89
21:30:45,server_19,45.51
21:30:45,server_12,54.62
21:30:45,server_16,17.62
21:30:45,server_11,69.86
21:30:45,server_17,73.26
21:30:45,server_9,87.73
21:30:45,server_10,43.26
21:30:45,server_2,73.1
21:30:45,server_3,28.06
21:30:45,server_4,88.64
21:30:45,server_1,30.19
21:30:45,server_6,89.23
21:30:45,server_7,88.73
21:30:45,server_8,27.39
21:30:45,server_5,65.68
21:30:50,server_20,48.63
21:30:50,server_12,70.31
21:30:50,server_19,81.03
21:30:50,server_18,96.74
21:30:50,server_17,51.28
21:30:50,server_16,85.52
21:30:50,server_15,48.62
21:30:50,server_14,12.19
21:30:50,server_13,88.17
21:30:50,server_11,33.69
21:30:50,server_7,11.22
21:30:50,server_9,84.78
21:30:50,server_8,49.82
21:30:50,server_6,42.7
21:30:50,server_5,89.75
21:30:50,server_4,35.66
21:30:50,server_3,56.01
21:30:50,server_2,42.96
21:30:50,server_1,73.69
21:30:50,server_10,92.47
21:30:55,server_15,60.74
21:30:55,server_13,85.68
21:30:55,server_14,68.41
21:30:55,server_16,72.35
21:30:55,server_12,30.13
21:30:55,server_18,90.51
21:30:55,server_19,83.38
21:30:55,server_20,53.93
21:30:55,server_17,64.81
21:30:55,server_11,18.25
21:30:55,server_1,97.19
21:30:55,server_9,92.59
21:30:55,server_2,67.71
21:30:55,server_3,40.82
21:30:55,server_4,66.1
21:30:55,server_10,95.62
21:30:55,server_6,37.83
21:30:55,server_7,83.7
21:30:55,server_8,80.93
21:30:55,server_5,36.54
21:31:00,server_13,28.67
21:31:00,server_20,50.83
21:31:00,server_19,67.75
21:31:00,server_18,44.48
21:31:00,server_17,83.96
21:31:00,server_16,52.76
21:31:00,server_15,61.04
21:31:00,server_14,39.0
21:31:00,server_12,31.61
21:31:00,server_11,52.07
21:31:00,server_1,96.94
21:31:00,server_9,41.63
21:31:00,server_8,94.44
21:31:00,server_7,58.15
21:31:00,server_6,27.47
21:31:00,server_5,82.8
21:31:00,server_4,37.81
21:31:00,server_3,42.27
21:31:00,server_2,40.46
21:31:00,server_10,52.98
21:31:05,server_13,27.7
21:31:05,server_14,66.56
21:31:05,server_15,20.79
21:31:05,server_16,47.25
21:31:05,server_12,96.15
21:31:05,server_18,54.5
21:31:05,server_19,56.48
21:31:05,server_20,37.52
21:31:05,server_17,84.64
21:31:05,server_11,42.76
21:31:05,server_1,64.98
21:31:05,server_9,37.39
21:31:05,server_8,61.99
21:31:05,server_7,85.87
21:31:05,server_6,11.94
21:31:05,server_5,61.0
21:31:05,server_4,33.07
21:31:05,server_3,11.46
21:31:05,server_2,3.14
21:31:05,server_10,55.12
21:31:10,server_13,2.02
21:31:10,server_14,51.09
21:31:10,server_15,64.93
21:31:10,server_16,33.61
21:31:10,server_20,83.08
21:31:10,server_18,52.61
21:31:10,server_19,93.0
21:31:10,server_12,7.04
21:31:10,server_17,11.65
21:31:10,server_11,88.71
21:31:10,server_1,83.1
21:31:10,server_9,55.24
21:31:10,server_2,48.79
21:31:10,server_3,49.43
21:31:10,server_4,50.31
21:31:10,server_10,85.06
21:31:10,server_6,60.62
21:31:10,server_7,39.08
21:31:10,server_8,48.52
21:31:10,server_5,20.05
21:31:15,server_12,30.38
21:31:15,server_19,45.02
21:31:15,server_18,3.63
21:31:15,server_17,83.84
21:31:15,server_16,83.18
21:31:15,server_15,65.67
21:31:15,server_14,44.2
21:31:15,server_13,34.18
21:31:15,server_20,20.67
21:31:15,server_11,81.8
21:31:15,server_9,93.1
21:31:15,server_8,22.62
21:31:15,server_7,45.44
21:31:15,server_6,48.25
21:31:15,server_5,37.13
21:31:15,server_4,52.38
21:31:15,server_3,86.83
21:31:15,server_2,34.57
21:31:15,server_1,34.12
21:31:15,server_10,18.71
21:31:20,server_13,1.78
21:31:20,server_14,83.35
21:31:20,server_15,97.0
21:31:20,server_16,86.58
21:31:20,server_12,98.16
21:31:20,server_18,29.89
21:31:20,server_19,90.6
21:31:20,server_20,51.25
21:31:20,server_17,68.82
21:31:20,server_11,45.96
21:31:20,server_10,32.35
21:31:20,server_9,13.04
21:31:20,server_8,93.1
21:31:20,server_7,45.82
21:31:20,server_6,40.59
21:31:20,server_5,45.17
21:31:20,server_4,48.81
21:31:20,server_3,21.5
21:31:20,server_2,40.57
21:31:20,server_1,41.46
21:31:25,server_13,37.13
21:31:25,server_14,93.61
21:31:25,server_15,53.26
21:31:25,server_16,26.78
21:31:25,server_20,32.9
21:31:25,server_18,48.75
21:31:25,server_19,20.25
21:31:25,server_12,99.24
21:31:25,server_17,40.65
21:31:25,server_11,44.86
21:31:25,server_10,64.54
21:31:25,server_9,20.54
21:31:25,server_2,66.97
21:31:25,server_3,30.3
21:31:25,server_4,90.17
21:31:25,server_1,5.27
21:31:25,server_6,37.14
21:31:25,server_7,47.27
21:31:25,server_8,20.48
21:31:25,server_5,44.17
21:31:30,server_12,81.23
21:31:30,server_19,54.79
21:31:30,server_18,43.07
21:31:30,server_17,36.07
21:31:30,server_16,14.87
21:31:30,server_15,49.06
21:31:30,server_14,40.66
21:31:30,server_13,48.55
21:31:30,server_11,31.51
21:31:30,server_20,38.07
21:31:30,server_9,30.46
21:31:30,server_1,40.22
21:31:30,server_2,51.19
21:31:30,server_3,38.68
21:31:30,server_4,89.93
21:31:30,server_10,18.26
21:31:30,server_6,97.36
21:31:30,server_7,89.41
21:31:30,server_8,35.27
21:31:30,server_5,34.24
21:31:35,server_12,42.69
21:31:35,server_19,50.75
21:31:35,server_18,89.33
21:31:35,server_17,48.38
21:31:35,server_16,21.04
21:31:35,server_15,43.69
21:31:35,server_14,31.27
21:31:35,server_13,58.45
21:31:35,server_11,85.11
21:31:35,server_20,55.24
21:31:35,server_9,97.72
21:31:35,server_1,47.81
21:31:35,server_2,54.01
21:31:35,server_3,4.92
21:31:35,server_4,22.87
21:31:35,server_10,36.67
21:31:35,server_6,89.5
21:31:35,server_7,16.61
21:31:35,server_8,33.6
21:31:35,server_5,92.71
21:31:40,server_11,59.02
21:31:40,server_19,9.92
21:31:40,server_18,94.86
21:31:40,server_17,52.07
21:31:40,server_16,49.06
21:31:40,server_15,25.09
21:31:40,server_14,0.96
21:31:40,server_13,65.8
21:31:40,server_12,53.99
21:31:40,server_20,29.86
21:31:40,server_10,82.57
21:31:40,server_8,31.96
21:31:40,server_7,91.86
21:31:40,server_6,28.59
21:31:40,server_5,96.32
21:31:40,server_4,46.85
21:31:40,server_3,43.62
21:31:40,server_2,48.25
21:31:40,server_1,97.06
21:31:40,server_9,47.53
21:31:45,server_13,53.04
21:31:45,server_14,26.94
21:31:45,server_15,36.46
21:31:45,server_12,62.22
21:31:45,server_17,9.24
21:31:45,server_18,87.07
21:31:45,server_19,80.16
21:31:45,server_16,34.51
21:31:45,server_11,36.09
21:31:45,server_20,27.91
21:31:45,server_9,29.19
21:31:45,server_1,64.26
21:31:45,server_2,56.29
21:31:45,server_3,57.58
21:31:45,server_4,92.34
21:31:45,server_10,88.7
21:31:45,server_6,10.72
21:31:45,server_7,28.73
21:31:45,server_8,23.36
21:31:45,server_5,27.25
21:31:50,server_19,56.01
21:31:50,server_18,59.27
21:31:50,server_17,47.78
21:31:50,server_16,90.54
21:31:50,server_15,68.86
21:31:50,server_14,49.41
21:31:50,server_13,55.79
21:31:50,server_12,32.33
21:31:50,server_11,63.4
21:31:50,server_20,12.79
21:31:50,server_9,6.03
21:31:50,server_1,23.25
21:31:50,server_2,80.11
21:31:50,server_3,43.67
21:31:50,server_4,20.31
21:31:50,server_10,68.92
21:31:50,server_6,48.06
21:31:50,server_7,80.38
21:31:50,server_8,37.41
21:31:50,server_5,83.21
21:31:55,server_11,35.46
21:31:55,server_19,34.62
21:31:55,server_18,43.0
21:31:55,server_17,30.87
21:31:55,server_16,37.59
21:31:55,server_15,62.65
21:31:55,server_14,15.15
21:31:55,server_13,94.55
21:31:55,server_12,23.33
21:31:55,server_20,38.02
21:31:55,server_10,17.61
21:31:55,server_8,53.57
21:31:55,server_9,82.77
21:31:55,server_1,47.09
21:31:55,server_2,61.48
21:31:55,server_3,15.66
21:31:55,server_5,44.6
21:31:55,server_6,48.86
21:31:55,server_7,33.0
21:31:55,server_4,60.08
21:32:00,server_20,98.72
21:32:00,server_11,80.38
21:32:00,server_18,67.2
21:32:00,server_17,21.34
21:32:00,server_16,36.79
21:32:00,server_15,65.06
21:32:00,server_14,20.69
21:32:00,server_13,96.88
21:32:00,server_12,51.51
21:32:00,server_19,30.65
21:32:00,server_10,84.91
21:32:00,server_8,93.09
21:32:00,server_1,90.38
21:32:00,server_2,41.01
21:32:00,server_3,50.73
21:32:00,server_9,75.39
21:32:00,server_5,41.88
21:32:00,server_6,27.93
21:32:00,server_7,71.39
21:32:00,server_4,35.33
21:32:05,server_12,26.48
21:32:05,server_19,8.3
21:32:05,server_18,62.02
21:32:05,server_17,43.7
21:32:05,server_16,63.79
21:32:05,server_15,93.16
21:32:05,server_14,99.1
21:32:05,server_13,1.08
21:32:05,server_11,38.5
21:32:05,server_20,58.06
21:32:05,server_9,95.85
21:32:05,server_1,49.92
21:32:05,server_2,54.12
21:32:05,server_3,92.15
21:32:05,server_4,42.75
21:32:05,server_10,30.37
21:32:05,server_6,74.63
21:32:05,server_7,89.81
21:32:05,server_8,14.69
21:32:05,server_5,36.59
21:32:10,server_11,81.71
21:32:10,server_19,58.63
21:32:10,server_18,46.81
21:32:10,server_17,49.23
21:32:10,server_16,54.31
21:32:10,server_15,44.36
21:32:10,server_14,41.82
21:32:10,server_13,6.22
21:32:10,server_12,39.43
21:32:10,server_20,61.97
21:32:10,server_10,65.04
21:32:10,server_8,32.33
21:32:10,server_7,94.88
21:32:10,server_6,68.84
21:32:10,server_5,68.87
21:32:10,server_4,85.12
21:32:10,server_3,86.47
21:32:10,server_2,62.71
21:32:10,server_1,80.23
21:32:10,server_9,5.33
21:32:15,server_13,58.75
21:32:15,server_14,33.53
21:32:15,server_15,56.03
21:32:15,server_12,32.07
21:32:15,server_17,26.61
21:32:15,server_18,57.56
21:32:15,server_19,42.33
21:32:15,server_16,71.41
21:32:15,server_11,61.63
21:32:15,server_20,43.76
21:32:15,server_9,35.7
21:32:15,server_1,58.29
21:32:15,server_2,57.83
21:32:15,server_3,47.12
21:32:15,server_4,66.88
21:32:15,server_10,48.5
21:32:15,server_6,35.64
21:32:15,server_7,46.49
21:32:15,server_8,45.87
21:32:15,server_5,42.92
21:32:20,server_12,47.93
21:32:20,server_20,48.27
21:32:20,server_19,61.69
21:32:20,server_18,43.2
21:32:20,server_17,2.58
21:32:20,server_16,64.46
21:32:20,server_15,70.13
21:32:20,server_14,25.11
21:32:20,server_13,17.12
21:32:20,server_11,34.15
21:32:20,server_10,68.84
21:32:20,server_9,92.47
21:32:20,server_2,99.68
21:32:20,server_3,51.2
21:32:20,server_4,51.32
21:32:20,server_1,67.44
21:32:20,server_6,46.14
21:32:20,server_7,27.34
21:32:20,server_8,61.49
21:32:20,server_5,70.92
21:32:25,server_12,82.0
21:32:25,server_19,24.84
21:32:25,server_18,32.6
21:32:25,server_17,72.52
21:32:25,server_16,51.74
21:32:25,server_15,63.73
21:32:25,server_14,89.48
21:32:25,server_13,45.26
21:32:25,server_11,55.31
21:32:25,server_20,95.71
21:32:25,server_9,67.15
21:32:25,server_1,95.01
21:32:25,server_2,38.27
21:32:25,server_3,38.26
21:32:25,server_4,32.49
21:32:25,server_10,90.55
21:32:25,server_6,52.76
21:32:25,server_7,95.19
21:32:25,server_8,3.82
21:32:25,server_5,67.1
21:32:30,server_12,99.25
21:32:30,server_19,50.64
21:32:30,server_18,62.57
21:32:30,server_17,46.57
21:32:30,server_16,39.22
21:32:30,server_15,54.85
21:32:30,server_14,50.68
21:32:30,server_13,65.75
21:32:30,server_11,79.77
21:32:30,server_20,70.35
21:32:30,server_9,45.07
21:32:30,server_1,42.58
21:32:30,server_2,48.49
21:32:30,server_3,27.7
21:32:30,server_4,44.0
21:32:30,server_10,18.71
21:32:30,server_6,47.48
21:32:30,server_7,40.19
21:32:30,server_8,50.99
21:32:30,server_5,85.58
21:32:35,server_11,64.78
21:32:35,server_19,96.42
21:32:35,server_18,85.87
21:32:35,server_17,47.96
21:32:35,server_16,47.04
21:32:35,server_15,91.82
21:32:35,server_14,56.14
21:32:35,server_13,71.69
21:32:35,server_12,99.42
21:32:35,server_20,58.29
21:32:35,server_10,45.76
21:32:35,server_8,59.47
21:32:35,server_7,45.68
21:32:35,server_6,44.53
21:32:35,server_5,70.5
21:32:35,server_4,96.91
21:32:35,server_3,39.43
21:32:35,server_2,44.89
21:32:35,server_1,94.56
21:32:35,server_9,97.64
21:32:40,server_13,24.9
21:32:40,server_14,68.92
21:32:40,server_15,88.12
21:32:40,server_12,24.44
21:32:40,server_17,16.95
21:32:40,server_18,94.84
21:32:40,server_19,71.22
21:32:40,server_16,80.36
21:32:40,server_11,11.39
21:32:40,server_20,34.76
21:32:40,server_9,37.06
21:32:40,server_1,57.88
21:32:40,server_2,33.56
21:32:40,server_3,23.97
21:32:40,server_4,98.42
21:32:40,server_10,53.48
21:32:40,server_6,35.57
21:32:40,server_7,59.44
21:32:40,server_8,38.89
21:32:40,server_5,74.99
21:32:45,server_19,22.59
21:32:45,server_18,60.19
21:32:45,server_17,69.0
21:32:45,server_16,59.31
21:32:45,server_15,72.9
21:32:45,server_14,39.6
21:32:45,server_13,83.48
21:32:45,server_12,32.8
21:32:45,server_11,70.72
21:32:45,server_20,65.24
21:32:45,server_9,31.44
21:32:45,server_1,21.24
21:32:45,server_2,48.61
21:32:45,server_3,41.63
21:32:45,server_4,42.61
21:32:45,server_10,64.55
21:32:45,server_6,91.19
21:32:45,server_7,69.56
21:32:45,server_8,24.09
21:32:45,server_5,49.71
21:32:50,server_11,55.23
21:32:50,server_19,20.16
21:32:50,server_18,30.33
21:32:50,server_17,92.51
21:32:50,server_16,48.95
21:32:50,server_15,19.16
21:32:50,server_14,81.01
21:32:50,server_13,93.92
21:32:50,server_12,31.99
21:32:50,server_20,70.38
21:32:50,server_10,0.2
21:32:50,server_8,48.33
21:32:50,server_9,21.23
21:32:50,server_1,38.29
21:32:50,server_2,80.32
21:32:50,server_3,24.18
21:32:50,server_5,40.73
21:32:50,server_6,34.78
21:32:50,server_7,13.12
21:32:50,server_4,90.94
21:32:55,server_20,45.24
21:32:55,server_11,83.88
21:32:55,server_18,84.22
21:32:55,server_17,38.05
21:32:55,server_16,70.02
21:32:55,server_15,42.06
21:32:55,server_14,9.56
21:32:55,server_13,82.63
21:32:55,server_12,49.43
21:32:55,server_19,28.98
21:32:55,server_10,41.4
21:32:55,server_8,49.86
21:32:55,server_1,38.63
21:32:55,server_2,88.06
21:32:55,server_3,51.86
21:32:55,server_9,11.72
21:32:55,server_5,60.95
21:32:55,server_6,43.86
21:32:55,server_7,3.73
21:32:55,server_4,48.31
21:33:00,server_12,72.36
21:33:00,server_19,48.36
21:33:00,server_18,42.64
21:33:00,server_17,88.54
21:33:00,server_16,59.39
21:33:00,server_15,23.86
21:33:00,server_14,40.5
21:33:00,server_13,48.15
21:33:00,server_11,39.2
21:33:00,server_20,23.26
21:33:00,server_9,82.14
21:33:00,server_1,26.05
21:33:00,server_2,29.65
21:33:00,server_3,41.66
21:33:00,server_4,60.58
21:33:00,server_10,43.79
21:33:00,server_6,82.74
21:33:00,server_7,57.99
21:33:00,server_8,35.16
21:33:00,server_5,64.73
21:33:05,server_11,88.98
21:33:05,server_19,79.47
21:33:05,server_18,98.39
21:33:05,server_17,65.54
21:33:05,server_16,25.52
21:33:05,server_15,57.43
21:33:05,server_14,30.04
21:33:05,server_13,62.3
21:33:05,server_12,3.56
21:33:05,server_20,69.28
21:33:05,server_10,25.95
21:33:05,server_8,80.92
21:33:05,server_7,56.69
21:33:05,server_6,98.56
21:33:05,server_5,22.59
21:33:05,server_4,28.34
21:33:05,server_3,36.53
21:33:05,server_2,79.18
21:33:05,server_1,85.81
21:33:05,server_9,42.95
21:33:10,server_13,83.04
21:33:10,server_14,73.72
21:33:10,server_15,27.97
21:33:10,server_12,89.91
21:33:10,server_17,58.91
21:33:10,server_18,96.53
21:33:10,server_19,98.93
21:33:10,server_16,78.91
21:33:10,server_11,54.27
21:33:10,server_20,69.96
21:33:10,server_9,1.37
21:33:10,server_1,46.16
21:33:10,server_2,55.23
21:33:10,server_3,28.08
21:33:10,server_4,20.47
21:33:10,server_10,26.21
21:33:10,server_6,87.93
21:33:10,server_7,56.81
21:33:10,server_8,80.68
21:33:10,server_5,37.9
21:33:15,server_20,46.26
21:33:15,server_19,48.01
21:33:15,server_18,46.99
21:33:15,server_17,53.51
21:33:15,server_16,66.13
21:33:15,server_15,82.28
21:33:15,server_14,52.31
21:33:15,server_12,29.03
21:33:15,server_11,0.93
21:33:15,server_13,85.42
21:33:15,server_9,28.99
21:33:15,server_10,51.23
21:33:15,server_2,46.82
21:33:15,server_3,32.83
21:33:15,server_4,66.39
21:33:15,server_1,73.08
21:33:15,server_6,41.79
21:33:15,server_7,93.12
21:33:15,server_8,28.07
21:33:15,server_5,58.92
21:33:20,server_12,49.17
21:33:20,server_20,10.1
21:33:20,server_19,29.34
21:33:20,server_18,87.64
21:33:20,server_17,66.84
21:33:20,server_16,38.84
21:33:20,server_15,55.03
21:33:20,server_14,47.25
21:33:20,server_13,43.86
21:33:20,server_11,61.28
21:33:20,server_3,56.43
21:33:20,server_9,24.87
21:33:20,server_10,7.32
21:33:20,server_2,21.87
21:33:20,server_4,21.61
21:33:20,server_1,68.79
21:33:20,server_6,32.05
21:33:20,server_7,38.55
21:33:20,server_8,53.59
21:33:20,server_5,51.53
21:33:25,server_12,69.86
21:33:25,server_19,88.06
21:33:25,server_18,94.68
21:33:25,server_17,67.18
21:33:25,server_16,53.41
21:33:25,server_15,43.71
21:33:25,server_14,81.45
21:33:25,server_20,78.62
21:33:25,server_11,41.68
21:33:25,server_13,54.53
21:33:25,server_9,15.69
21:33:25,server_1,32.42
21:33:25,server_2,58.8
21:33:25,server_3,88.48
21:33:25,server_4,32.03
21:33:25,server_10,96.65
21:33:25,server_6,34.95
21:33:25,server_7,34.93
21:33:25,server_8,49.85
21:33:25,server_5,94.08
21:33:30,server_19,56.72
21:33:30,server_18,94.19
21:33:30,server_17,82.03
21:33:30,server_16,66.77
21:33:30,server_15,24.03
21:33:30,server_14,53.43
21:33:30,server_13,47.24
21:33:30,server_12,41.59
21:33:30,server_11,24.74
21:33:30,server_20,34.76
21:33:30,server_9,80.45
21:33:30,server_1,50.1
21:33:30,server_2,9.71
21:33:30,server_3,37.66
21:33:30,server_4,27.12
21:33:30,server_10,94.66
21:33:30,server_6,89.27
21:33:30,server_7,24.05
21:33:30,server_8,72.7
21:33:30,server_5,48.86
21:33:35,server_11,53.42
21:33:35,server_19,87.74
21:33:35,server_18,27.65
21:33:35,server_17,84.47
21:33:35,server_16,24.13
21:33:35,server_15,29.01
21:33:35,server_14,91.96
21:33:35,server_13,21.37
21:33:35,server_12,57.28
21:33:35,server_20,45.51
21:33:35,server_10,95.35
21:33:35,server_8,25.6
21:33:35,server_9,69.87
21:33:35,server_1,33.54
21:33:35,server_2,24.7
21:33:35,server_3,63.4
21:33:35,server_5,69.53
21:33:35,server_6,6.66
21:33:35,server_7,59.49
21:33:35,server_4,23.08
21:33:40,server_20,3.73
21:33:40,server_11,27.22
21:33:40,server_18,74.98
21:33:40,server_17,85.29
21:33:40,server_16,34.51
21:33:40,server_15,89.76
21:33:40,server_14,44.35
21:33:40,server_13,42.43
21:33:40,server_12,42.29
21:33:40,server_19,26.01
21:33:40,server_10,89.41
21:33:40,server_8,32.43
21:33:40,server_1,82.64
21:33:40,server_2,21.61
21:33:40,server_3,28.12
21:33:40,server_9,19.51
21:33:40,server_5,48.88
21:33:40,server_6,12.96
21:33:40,server_7,80.67
21:33:40,server_4,38.84
21:33:45,server_20,93.55
21:33:45,server_19,41.97
21:33:45,server_18,84.85
21:33:45,server_17,15.52
21:33:45,server_16,93.58
21:33:45,server_15,55.75
21:33:45,server_14,40.21
21:33:45,server_12,91.48
21:33:45,server_11,23.44
21:33:45,server_13,51.58
21:33:45,server_9,83.78
21:33:45,server_10,49.83
21:33:45,server_2,90.79
21:33:45,server_3,60.49
21:33:45,server_4,46.43
21:33:45,server_1,24.05
21:33:45,server_6,46.84
21:33:45,server_7,53.42
21:33:45,server_8,53.57
21:33:45,server_5,43.55
21:33:50,server_12,56.08
21:33:50,server_19,21.83
21:33:50,server_18,89.79
21:33:50,server_20,87.34
21:33:50,server_17,31.18
21:33:50,server_16,63.99
21:33:50,server_15,71.6
21:33:50,server_14,90.02
21:33:50,server_13,92.71
21:33:50,server_11,39.51
21:33:50,server_3,36.62
21:33:50,server_9,65.23
21:33:50,server_10,43.66
21:33:50,server_2,23.85
21:33:50,server_4,59.6
21:33:50,server_1,97.76
21:33:50,server_6,66.96
21:33:50,server_7,42.15
21:33:50,server_8,27.11
21:33:50,server_5,40.4
21:33:55,server_11,49.67
21:33:55,server_20,37.16
21:33:55,server_18,28.45
21:33:55,server_17,61.78
21:33:55,server_16,82.35
21:33:55,server_15,32.16
21:33:55,server_14,54.89
21:33:55,server_13,31.21
