ts,server_id,cpu_pct
21:02:45,server_20,30.23
21:02:45,server_9,43.94
21:02:45,server_1,43.5
21:02:45,server_2,63.03
21:02:45,server_3,18.43
21:02:45,server_4,21.24
21:02:45,server_10,63.55
21:02:45,server_6,38.15
21:02:45,server_7,27.86
21:02:45,server_8,45.45
21:02:45,server_5,67.41
21:02:50,server_12,31.67
21:02:50,server_20,94.68
21:02:50,server_19,29.54
21:02:50,server_18,49.98
21:02:50,server_17,45.83
21:02:50,server_16,87.13
21:02:50,server_15,26.87
21:02:50,server_14,94.93
21:02:50,server_13,30.44
21:02:50,server_11,97.69
21:02:50,server_3,14.14
21:02:50,server_9,51.0
21:02:50,server_8,57.66
21:02:50,server_7,85.94
21:02:50,server_6,48.46
21:02:50,server_5,53.99
21:02:50,server_4,79.59
21:02:50,server_10,57.48
21:02:50,server_2,83.93
21:02:50,server_1,85.17
21:02:55,server_13,22.05
21:02:55,server_14,24.15
21:02:55,server_15,53.5
21:02:55,server_16,97.45
21:02:55,server_20,40.73
21:02:55,server_18,28.96
21:02:55,server_19,18.91
21:02:55,server_12,27.65
21:02:55,server_17,0.7
21:02:55,server_11,61.33
21:02:55,server_10,5.44
21:02:55,server_9,76.59
21:02:55,server_2,37.94
21:02:55,server_3,55.81
21:02:55,server_4,71.5
21:02:55,server_1,63.85
21:02:55,server_6,86.89
21:02:55,server_7,86.15
21:02:55,server_8,63.48
21:02:55,server_5,70.47
21:03:00,server_12,36.43
21:03:00,server_19,37.74
21:03:00,server_18,45.75
21:03:00,server_17,58.54
21:03:00,server_16,96.41
21:03:00,server_15,58.74
21:03:00,server_14,98.07
21:03:00,server_13,67.29
21:03:00,server_11,32.86
21:03:00,server_20,97.08
21:03:00,server_9,85.89
21:03:00,server_1,46.31
21:03:00,server_2,32.47
21:03:00,server_3,60.64
21:03:00,server_4,84.25
21:03:00,server_10,90.31
21:03:00,server_6,57.63
21:03:00,server_7,12.04
21:03:00,server_8,98.72
21:03:00,server_5,42.6
21:03:05,server_19,86.41
21:03:05,server_18,68.7
21:03:05,server_17,33.39
21:03:05,server_16,90.66
21:03:05,server_15,79.41
21:03:05,server_14,51.66
21:03:05,server_13,68.93
21:03:05,server_12,38.47
21:03:05,server_11,95.77
21:03:05,server_20,94.07
21:03:05,server_9,19.59
21:03:05,server_1,90.09
21:03:05,server_2,92.84
21:03:05,server_3,86.6
21:03:05,server_4,44.9
21:03:05,server_10,43.21
21:03:05,server_6,36.34
21:03:05,server_7,44.15
21:03:05,server_8,19.23
21:03:05,server_5,92.51
21:03:10,server_11,8.57
21:03:10,server_19,90.36
21:03:10,server_18,89.64
21:03:10,server_17,99.37
21:03:10,server_16,47.58
21:03:10,server_15,31.42
21:03:10,server_14,8.48
21:03:10,server_13,57.5
21:03:10,server_12,64.78
21:03:10,server_20,88.46
21:03:10,server_10,21.13
21:03:10,server_8,23.24
21:03:10,server_9,57.6
21:03:10,server_1,85.38
21:03:10,server_2,54.01
21:03:10,server_3,28.41
21:03:10,server_5,21.49
21:03:10,server_6,7.1
21:03:10,server_7,23.24
21:03:10,server_4,74.09
21:03:15,server_20,59.91
21:03:15,server_19,33.2
21:03:15,server_18,38.0
21:03:15,server_17,6.2
21:03:15,server_16,49.34
21:03:15,server_15,97.79
21:03:15,server_14,47.17
21:03:15,server_13,40.92
21:03:15,server_12,38.08
21:03:15,server_11,85.8
21:03:15,server_9,62.37
21:03:15,server_1,83.95
21:03:15,server_2,58.22
21:03:15,server_3,29.03
21:03:15,server_4,53.79
21:03:15,server_10,95.97
21:03:15,server_6,71.14
21:03:15,server_7,81.56
21:03:15,server_8,51.33
21:03:15,server_5,92.77
21:03:20,server_12,67.43
21:03:20,server_20,98.43
21:03:20,server_19,53.26
21:03:20,server_18,73.2
21:03:20,server_17,41.06
21:03:20,server_16,42.81
21:03:20,server_15,99.49
21:03:20,server_14,47.71
21:03:20,server_13,40.68
21:03:20,server_11,40.5
21:03:20,server_10,99.42
21:03:20,server_9,60.32
21:03:20,server_2,59.33
21:03:20,server_3,24.55
21:03:20,server_4,72.63
21:03:20,server_1,62.58
21:03:20,server_6,65.21
21:03:20,server_7,23.27
21:03:20,server_8,94.14
21:03:20,server_5,94.77
21:03:25,server_12,83.48
21:03:25,server_19,25.84
21:03:25,server_18,49.62
21:03:25,server_17,21.42
21:03:25,server_16,37.11
21:03:25,server_15,85.54
21:03:25,server_14,78.87
21:03:25,server_13,45.94
21:03:25,server_11,82.75
21:03:25,server_20,59.13
21:03:25,server_9,3.03
21:03:25,server_1,94.87
21:03:25,server_2,43.22
21:03:25,server_3,52.5
21:03:25,server_4,42.58
21:03:25,server_10,20.95
21:03:25,server_6,23.53
21:03:25,server_7,94.07
21:03:25,server_8,32.6
21:03:25,server_5,88.41
21:03:30,server_12,43.83
21:03:30,server_19,37.13
21:03:30,server_18,68.95
21:03:30,server_17,49.42
21:03:30,server_16,75.65
21:03:30,server_15,42.21
21:03:30,server_14,91.23
21:03:30,server_13,43.24
21:03:30,server_11,7.31
21:03:30,server_20,90.2
21:03:30,server_9,26.0
21:03:30,server_1,98.06
21:03:30,server_2,73.75
21:03:30,server_3,89.86
21:03:30,server_4,42.87
21:03:30,server_10,28.82
21:03:30,server_6,40.3
21:03:30,server_7,51.9
21:03:30,server_8,89.05
21:03:30,server_5,78.17
21:03:35,server_11,47.03
21:03:35,server_19,23.19
21:03:35,server_18,20.9
21:03:35,server_17,41.82
21:03:35,server_16,56.51
21:03:35,server_15,90.68
21:03:35,server_14,97.12
21:03:35,server_13,10.35
21:03:35,server_12,42.24
21:03:35,server_20,20.48
21:03:35,server_10,64.92
21:03:35,server_8,21.49
21:03:35,server_7,25.27
21:03:35,server_6,32.81
21:03:35,server_5,8.39
21:03:35,server_4,87.16
21:03:35,server_3,94.11
21:03:35,server_2,42.79
21:03:35,server_1,52.98
21:03:35,server_9,43.83
21:03:40,server_13,12.7
21:03:40,server_14,97.55
21:03:40,server_15,36.8
21:03:40,server_12,20.82
21:03:40,server_17,67.8
21:03:40,server_18,63.88
21:03:40,server_19,83.37
21:03:40,server_16,42.59
21:03:40,server_11,96.29
21:03:40,server_20,94.14
21:03:40,server_9,41.54
21:03:40,server_1,65.18
21:03:40,server_2,42.94
21:03:40,server_3,68.63
21:03:40,server_4,87.91
21:03:40,server_10,80.91
21:03:40,server_6,65.71
21:03:40,server_7,54.24
21:03:40,server_8,33.28
21:03:40,server_5,66.16
21:03:45,server_19,69.25
21:03:45,server_18,57.32
21:03:45,server_17,39.42
21:03:45,server_16,89.92
21:03:45,server_15,39.99
21:03:45,server_14,53.11
21:03:45,server_13,37.92
21:03:45,server_12,23.36
21:03:45,server_11,93.63
21:03:45,server_20,56.47
21:03:45,server_9,23.2
21:03:45,server_1,21.37
21:03:45,server_2,43.97
21:03:45,server_3,47.18
21:03:45,server_4,35.96
21:03:45,server_10,20.06
21:03:45,server_6,54.17
21:03:45,server_7,61.28
21:03:45,server_8,45.73
21:03:45,server_5,92.77
21:03:50,server_11,52.84
21:03:50,server_19,54.83
21:03:50,server_18,58.05
21:03:50,server_17,93.85
21:03:50,server_16,37.69
21:03:50,server_15,94.0
21:03:50,server_14,47.7
21:03:50,server_13,91.13
21:03:50,server_12,35.06
21:03:50,server_20,59.5
21:03:50,server_10,59.38
21:03:50,server_8,54.55
21:03:50,server_9,95.1
21:03:50,server_1,53.46
21:03:50,server_2,26.92
21:03:50,server_3,44.31
21:03:50,server_5,98.12
21:03:50,server_6,26.9
21:03:50,server_7,25.33
21:03:50,server_4,26.37
21:03:55,server_20,23.0
21:03:55,server_11,48.05
21:03:55,server_18,53.57
21:03:55,server_17,29.54
21:03:55,server_16,56.01
21:03:55,server_15,96.27
21:03:55,server_14,29.66
21:03:55,server_13,26.9
21:03:55,server_12,49.2
21:03:55,server_19,99.61
21:03:55,server_10,36.87
21:03:55,server_8,42.17
21:03:55,server_1,61.05
21:03:55,server_2,69.89
21:03:55,server_3,70.28
21:03:55,server_9,52.28
21:03:55,server_5,60.06
21:03:55,server_6,66.52
21:03:55,server_7,44.43
21:03:55,server_4,50.52
21:04:00,server_13,43.55
21:04:00,server_20,92.5
21:04:00,server_19,56.53
21:04:00,server_18,98.6
21:04:00,server_17,96.98
21:04:00,server_16,46.55
21:04:00,server_15,39.99
21:04:00,server_14,38.7
21:04:00,server_12,93.49
21:04:00,server_11,23.04
21:04:00,server_1,49.02
21:04:00,server_9,56.01
21:04:00,server_8,24.12
21:04:00,server_7,5.71
21:04:00,server_6,90.45
21:04:00,server_5,32.07
21:04:00,server_4,27.7
21:04:00,server_3,2.96
21:04:00,server_2,89.62
21:04:00,server_10,87.12
21:04:05,server_13,20.02
21:04:05,server_14,79.02
21:04:05,server_15,42.65
21:04:05,server_16,48.91
21:04:05,server_12,54.24
21:04:05,server_18,60.16
21:04:05,server_19,63.9
21:04:05,server_20,12.59
21:04:05,server_17,24.48
21:04:05,server_11,59.97
21:04:05,server_1,51.03
21:04:05,server_9,39.56
21:04:05,server_8,85.53
21:04:05,server_7,95.63
21:04:05,server_6,3.28
21:04:05,server_5,55.64
21:04:05,server_4,59.18
21:04:05,server_3,21.91
21:04:05,server_2,17.4
21:04:05,server_10,58.3
21:04:10,server_12,29.56
21:04:10,server_13,93.21
21:04:10,server_14,46.62
21:04:10,server_15,94.94
21:04:10,server_19,30.22
21:04:10,server_17,8.54
21:04:10,server_18,68.36
21:04:10,server_11,57.49
21:04:10,server_16,80.69
21:04:10,server_20,65.81
21:04:10,server_10,8.62
21:04:10,server_8,48.62
21:04:10,server_1,48.5
21:04:10,server_2,89.21
21:04:10,server_3,59.42
21:04:10,server_9,59.72
21:04:10,server_5,98.14
21:04:10,server_6,58.65
21:04:10,server_7,51.43
21:04:10,server_4,21.49
21:04:15,server_12,99.0
21:04:15,server_19,43.08
21:04:15,server_18,28.81
21:04:15,server_17,20.5
21:04:15,server_16,22.91
21:04:15,server_15,51.28
21:04:15,server_14,68.45
21:04:15,server_13,81.24
21:04:15,server_11,82.22
21:04:15,server_20,39.7
21:04:15,server_9,61.01
21:04:15,server_1,22.4
21:04:15,server_2,62.67
21:04:15,server_3,95.12
21:04:15,server_4,67.6
21:04:15,server_10,49.26
21:04:15,server_6,67.35
21:04:15,server_7,68.23
21:04:15,server_8,81.15
21:04:15,server_5,61.04
21:04:20,server_11,25.55
21:04:20,server_19,55.79
21:04:20,server_18,62.05
21:04:20,server_17,17.73
21:04:20,server_16,44.1
21:04:20,server_15,62.57
21:04:20,server_14,36.64
21:04:20,server_13,67.58
21:04:20,server_12,63.04
21:04:20,server_20,90.06
21:04:20,server_10,35.43
21:04:20,server_8,24.36
21:04:20,server_7,49.61
21:04:20,server_6,57.42
21:04:20,server_5,0.44
21:04:20,server_4,58.2
21:04:20,server_3,5.41
21:04:20,server_2,16.44
21:04:20,server_1,55.22
21:04:20,server_9,54.16
21:04:25,server_14,88.26
21:04:25,server_15,62.05
21:04:25,server_16,30.77
21:04:25,server_13,87.68
21:04:25,server_18,42.65
21:04:25,server_19,90.23
21:04:25,server_20,56.55
21:04:25,server_17,27.6
21:04:25,server_12,62.35
21:04:25,server_11,67.69
21:04:25,server_1,50.14
21:04:25,server_9,68.73
21:04:25,server_8,12.78
21:04:25,server_7,74.42
21:04:25,server_6,75.77
21:04:25,server_5,67.14
21:04:25,server_4,25.79
21:04:25,server_3,51.06
21:04:25,server_2,28.32
21:04:25,server_10,66.52
21:04:30,server_13,1.52
21:04:30,server_14,90.58
21:04:30,server_15,71.57
21:04:30,server_20,31.16
21:04:30,server_18,39.66
21:04:30,server_19,62.0
21:04:30,server_12,25.4
21:04:30,server_16,43.36
21:04:30,server_11,88.04
21:04:30,server_17,93.47
21:04:30,server_9,93.2
21:04:30,server_10,45.29
21:04:30,server_2,75.05
21:04:30,server_3,27.25
21:04:30,server_4,56.41
21:04:30,server_1,49.26
21:04:30,server_6,28.3
21:04:30,server_7,69.02
21:04:30,server_8,20.96
21:04:30,server_5,52.26
21:04:35,server_20,54.47
21:04:35,server_12,65.75
21:04:35,server_19,40.76
21:04:35,server_18,55.28
21:04:35,server_17,46.29
21:04:35,server_16,84.89
21:04:35,server_15,47.66
21:04:35,server_14,64.95
21:04:35,server_13,44.41
21:04:35,server_11,22.37
21:04:35,server_7,48.74
21:04:35,server_9,85.91
21:04:35,server_8,68.0
21:04:35,server_6,21.67
21:04:35,server_5,69.22
21:04:35,server_4,30.82
21:04:35,server_3,98.08
21:04:35,server_2,88.48
21:04:35,server_1,49.98
21:04:35,server_10,96.48
21:04:40,server_15,19.84
21:04:40,server_13,62.3
21:04:40,server_14,42.7
21:04:40,server_16,78.26
21:04:40,server_12,52.25
21:04:40,server_18,40.0
21:04:40,server_19,18.41
21:04:40,server_20,47.66
21:04:40,server_17,88.44
21:04:40,server_11,47.02
21:04:40,server_1,32.71
21:04:40,server_9,47.45
21:04:40,server_2,69.07
21:04:40,server_3,63.02
21:04:40,server_4,26.61
21:04:40,server_10,66.33
21:04:40,server_6,91.83
21:04:40,server_7,10.77
21:04:40,server_8,24.62
21:04:40,server_5,42.33
21:04:45,server_13,93.89
21:04:45,server_20,59.66
21:04:45,server_19,57.01
21:04:45,server_18,48.65
21:04:45,server_17,38.67
21:04:45,server_16,59.67
21:04:45,server_15,20.86
21:04:45,server_14,55.98
21:04:45,server_12,87.65
21:04:45,server_11,2.61
21:04:45,server_1,64.21
21:04:45,server_9,55.41
21:04:45,server_8,54.54
21:04:45,server_7,43.63
21:04:45,server_6,45.2
21:04:45,server_5,98.64
21:04:45,server_4,54.61
21:04:45,server_3,63.12
21:04:45,server_2,13.93
21:04:45,server_10,24.32
21:04:50,server_13,36.8
21:04:50,server_14,83.56
21:04:50,server_15,91.97
21:04:50,server_16,88.69
21:04:50,server_12,50.32
21:04:50,server_18,16.91
21:04:50,server_19,92.14
21:04:50,server_20,25.42
21:04:50,server_17,51.87
21:04:50,server_11,93.01
21:04:50,server_1,22.06
21:04:50,server_9,46.47
21:04:50,server_8,98.47
21:04:50,server_7,26.77
21:04:50,server_6,99.43
21:04:50,server_5,53.88
21:04:50,server_4,87.59
21:04:50,server_3,86.26
21:04:50,server_2,94.97
21:04:50,server_10,21.35
21:04:55,server_13,63.46
21:04:55,server_14,59.75
21:04:55,server_15,47.47
21:04:55,server_16,28.56
21:04:55,server_20,85.78
21:04:55,server_18,27.67
21:04:55,server_19,67.86
21:04:55,server_12,31.4
21:04:55,server_17,24.02
21:04:55,server_11,67.01
21:04:55,server_1,61.3
21:04:55,server_9,56.15
21:04:55,server_2,44.98
21:04:55,server_3,29.7
21:04:55,server_4,51.65
21:04:55,server_10,64.35
21:04:55,server_6,91.69
21:04:55,server_7,40.0
21:04:55,server_8,88.45
21:04:55,server_5,51.32
21:05:00,server_12,58.93
21:05:00,server_19,65.52
21:05:00,server_18,29.34
21:05:00,server_17,60.07
21:05:00,server_16,82.55
21:05:00,server_15,47.35
21:05:00,server_14,24.87
21:05:00,server_13,84.62
21:05:00,server_20,2.13
21:05:00,server_11,66.85
21:05:00,server_9,45.15
21:05:00,server_8,28.19
21:05:00,server_7,80.93
21:05:00,server_6,26.2
21:05:00,server_5,36.94
21:05:00,server_4,1.2
21:05:00,server_3,63.25
21:05:00,server_2,53.28
21:05:00,server_1,27.47
21:05:00,server_10,34.91
21:05:05,server_13,31.27
21:05:05,server_14,64.05
21:05:05,server_15,61.85
21:05:05,server_16,35.48
21:05:05,server_12,23.46
21:05:05,server_18,48.48
21:05:05,server_19,25.86
21:05:05,server_20,51.37
21:05:05,server_17,92.09
21:05:05,server_11,69.52
21:05:05,server_10,4.33
21:05:05,server_9,6.73
21:05:05,server_8,16.92
21:05:05,server_7,80.37
21:05:05,server_6,55.46
21:05:05,server_5,55.2
21:05:05,server_4,88.59
21:05:05,server_3,90.75
21:05:05,server_2,57.0
21:05:05,server_1,42.09
21:05:10,server_13,89.1
21:05:10,server_14,69.7
21:05:10,server_15,88.38
21:05:10,server_16,36.0
21:05:10,server_20,53.56
21:05:10,server_18,25.71
21:05:10,server_19,92.23
21:05:10,server_12,41.79
21:05:10,server_17,62.57
21:05:10,server_11,92.02
21:05:10,server_10,31.54
21:05:10,server_9,50.17
21:05:10,server_2,51.02
21:05:10,server_3,31.08
21:05:10,server_4,23.34
21:05:10,server_1,54.61
21:05:10,server_6,34.78
21:05:10,server_7,22.68
21:05:10,server_8,90.86
21:05:10,server_5,31.07
21:05:15,server_12,56.13
21:05:15,server_19,24.43
21:05:15,server_18,41.02
21:05:15,server_17,60.37
21:05:15,server_16,35.62
21:05:15,server_15,57.81
21:05:15,server_14,61.64
21:05:15,server_13,25.83
21:05:15,server_11,91.38
21:05:15,server_20,60.11
21:05:15,server_9,57.43
21:05:15,server_1,24.77
21:05:15,server_2,23.32
21:05:15,server_3,53.16
21:05:15,server_4,0.67
21:05:15,server_10,25.77
21:05:15,server_6,44.2
21:05:15,server_7,23.48
21:05:15,server_8,40.39
21:05:15,server_5,20.77
21:05:20,server_12,40.27
21:05:20,server_19,14.31
21:05:20,server_18,66.78
21:05:20,server_17,66.31
21:05:20,server_16,97.88
21:05:20,server_15,69.12
21:05:20,server_14,45.54
21:05:20,server_13,55.57
21:05:20,server_11,87.83
21:05:20,server_20,92.42
21:05:20,server_9,91.32
21:05:20,server_1,62.01
21:05:20,server_2,99.28
21:05:20,server_3,48.33
21:05:20,server_4,59.26
21:05:20,server_10,68.3
21:05:20,server_6,69.82
21:05:20,server_7,54.68
21:05:20,server_8,58.61
21:05:20,server_5,37.65
21:05:25,server_11,24.25
21:05:25,server_19,60.78
21:05:25,server_18,65.44
21:05:25,server_17,48.09
21:05:25,server_16,6.08
21:05:25,server_15,25.87
21:05:25,server_14,55.91
21:05:25,server_13,35.77
21:05:25,server_12,67.59
21:05:25,server_20,46.05
21:05:25,server_10,97.94
21:05:25,server_8,68.13
21:05:25,server_7,14.73
21:05:25,server_6,27.6
21:05:25,server_5,52.83
21:05:25,server_4,42.19
21:05:25,server_3,21.47
21:05:25,server_2,44.03
21:05:25,server_1,66.02
21:05:25,server_9,27.59
21:05:30,server_13,69.06
21:05:30,server_14,85.73
21:05:30,server_15,95.36
21:05:30,server_12,89.13
21:05:30,server_17,94.46
21:05:30,server_18,48.27
21:05:30,server_19,99.1
21:05:30,server_16,41.18
21:05:30,server_11,88.6
21:05:30,server_20,1.35
21:05:30,server_9,82.17
21:05:30,server_1,67.39
21:05:30,server_2,63.05
21:05:30,server_3,60.44
21:05:30,server_4,99.14
21:05:30,server_10,5.7
21:05:30,server_6,42.77
21:05:30,server_7,32.88
21:05:30,server_8,79.79
21:05:30,server_5,68.11
21:05:35,server_19,27.8
21:05:35,server_18,56.72
21:05:35,server_17,69.48
21:05:35,server_16,36.08
21:05:35,server_15,61.98
21:05:35,server_14,46.6
21:05:35,server_13,42.64
21:05:35,server_12,99.95
21:05:35,server_11,3.11
21:05:35,server_20,0.5
21:05:35,server_9,93.83
21:05:35,server_1,61.76
21:05:35,server_2,53.84
21:05:35,server_3,36.96
21:05:35,server_4,45.05
21:05:35,server_10,88.24
21:05:35,server_6,80.55
21:05:35,server_7,30.94
21:05:35,server_8,34.15
21:05:35,server_5,52.4
21:05:40,server_11,68.54
21:05:40,server_19,67.61
21:05:40,server_18,95.95
21:05:40,server_17,94.54
21:05:40,server_16,51.54
21:05:40,server_15,82.13
21:05:40,server_14,94.92
21:05:40,server_13,80.7
21:05:40,server_12,62.8
21:05:40,server_20,53.72
21:05:40,server_10,66.46
21:05:40,server_8,62.75
21:05:40,server_9,67.8
21:05:40,server_1,63.8
21:05:40,server_2,46.41
21:05:40,server_3,54.91
21:05:40,server_5,89.38
21:05:40,server_6,18.53
21:05:40,server_7,29.34
21:05:40,server_4,38.66
21:05:45,server_20,60.86
21:05:45,server_11,43.18
21:05:45,server_18,27.09
21:05:45,server_17,67.24
21:05:45,server_16,8.26
21:05:45,server_15,31.05
21:05:45,server_14,51.15
21:05:45,server_13,27.57
21:05:45,server_12,98.69
21:05:45,server_19,51.67
21:05:45,server_10,10.58
21:05:45,server_8,78.9
21:05:45,server_1,49.14
21:05:45,server_2,27.6
21:05:45,server_3,39.7
21:05:45,server_9,30.79
21:05:45,server_5,43.63
21:05:45,server_6,31.64
21:05:45,server_7,55.21
21:05:45,server_4,48.14
21:05:50,server_12,49.54
21:05:50,server_19,86.68
21:05:50,server_18,98.99
21:05:50,server_17,62.73
21:05:50,server_16,56.4
21:05:50,server_15,23.75
21:05:50,server_14,43.87
21:05:50,server_13,49.17
21:05:50,server_11,59.42
21:05:50,server_20,71.33
21:05:50,server_9,44.15
21:05:50,server_1,91.69
21:05:50,server_2,69.35
21:05:50,server_3,23.65
21:05:50,server_4,35.07
21:05:50,server_10,7.82
21:05:50,server_6,67.64
21:05:50,server_7,35.18
21:05:50,server_8,21.18
21:05:50,server_5,57.2
21:05:55,server_11,31.21
21:05:55,server_19,27.43
21:05:55,server_18,41.17
21:05:55,server_17,47.04
21:05:55,server_16,29.42
21:05:55,server_15,36.77
21:05:55,server_14,13.63
21:05:55,server_13,56.21
21:05:55,server_12,30.68
21:05:55,server_20,38.35
21:05:55,server_10,57.54
21:05:55,server_8,0.54
21:05:55,server_7,51.93
21:05:55,server_6,56.41
21:05:55,server_5,21.37
21:05:55,server_4,91.61
21:05:55,server_3,33.36
21:05:55,server_2,56.59
21:05:55,server_1,52.36
21:05:55,server_9,67.14
21:06:00,server_13,97.51
21:06:00,server_14,66.03
21:06:00,server_15,53.2
21:06:00,server_12,40.28
21:06:00,server_17,98.52
21:06:00,server_18,50.62
21:06:00,server_19,86.18
21:06:00,server_16,52.58
21:06:00,server_11,60.51
21:06:00,server_20,93.78
21:06:00,server_9,17.01
21:06:00,server_1,59.19
21:06:00,server_2,96.48
21:06:00,server_3,52.31
21:06:00,server_4,24.18
21:06:00,server_10,42.76
21:06:00,server_6,6.22
21:06:00,server_7,98.9
21:06:00,server_8,65.55
21:06:00,server_5,67.78
21:06:05,server_12,90.3
21:06:05,server_20,57.17
21:06:05,server_19,62.41
21:06:05,server_18,37.87
21:06:05,server_17,41.62
21:06:05,server_16,35.06
21:06:05,server_15,41.9
21:06:05,server_14,52.83
21:06:05,server_13,93.44
21:06:05,server_11,42.69
21:06:05,server_10,40.52
21:06:05,server_9,85.11
21:06:05,server_2,24.57
21:06:05,server_3,98.7
21:06:05,server_4,58.33
21:06:05,server_1,37.41
21:06:05,server_6,29.36
21:06:05,server_7,96.93
21:06:05,server_8,66.14
21:06:05,server_5,72.78
21:06:10,server_12,64.09
21:06:10,server_19,6.22
21:06:10,server_18,46.4
21:06:10,server_17,32.27
21:06:10,server_16,40.99
21:06:10,server_15,47.45
21:06:10,server_14,36.11
21:06:10,server_13,61.36
21:06:10,server_11,43.67
21:06:10,server_20,66.53
21:06:10,server_9,47.78
21:06:10,server_1,87.23
21:06:10,server_2,42.84
21:06:10,server_3,42.33
21:06:10,server_4,91.5
21:06:10,server_10,65.31
21:06:10,server_6,0.05
21:06:10,server_7,53.26
21:06:10,server_8,97.36
21:06:10,server_5,73.74
21:06:15,server_12,86.28
21:06:15,server_19,21.86
21:06:15,server_18,43.11
21:06:15,server_17,86.76
21:06:15,server_16,46.72
21:06:15,server_15,11.26
21:06:15,server_14,54.43
21:06:15,server_13,66.22
21:06:15,server_11,24.38
21:06:15,server_20,76.28
21:06:15,server_9,51.58
21:06:15,server_1,57.09
21:06:15,server_2,55.62
21:06:15,server_3,35.02
21:06:15,server_4,43.71
21:06:15,server_10,5.67
21:06:15,server_6,32.58
21:06:15,server_7,4.0
21:06:15,server_8,21.31
21:06:15,server_5,92.91
21:06:20,server_11,38.74
21:06:20,server_19,8.15
21:06:20,server_18,52.79
21:06:20,server_17,44.8
21:06:20,server_16,96.11
21:06:20,server_15,87.9
21:06:20,server_14,39.85
21:06:20,server_13,96.22
21:06:20,server_12,88.73
21:06:20,server_20,99.56
21:06:20,server_10,51.45
21:06:20,server_8,15.86
21:06:20,server_7,53.47
21:06:20,server_6,53.88
21:06:20,server_5,61.51
21:06:20,server_4,67.7
21:06:20,server_3,45.82
21:06:20,server_2,45.39
21:06:20,server_1,9.97
21:06:20,server_9,57.63
21:06:25,server_13,94.92
21:06:25,server_14,53.4
21:06:25,server_15,25.63
21:06:25,server_12,32.14
21:06:25,server_17,68.33
21:06:25,server_18,15.8
21:06:25,server_19,47.38
21:06:25,server_16,20.43
21:06:25,server_11,65.43
21:06:25,server_20,15.28
21:06:25,server_9,35.57
21:06:25,server_1,56.73
21:06:25,server_2,37.77
21:06:25,server_3,91.99
21:06:25,server_4,21.92
21:06:25,server_10,86.27
21:06:25,server_6,23.43
21:06:25,server_7,21.53
21:06:25,server_8,40.74
21:06:25,server_5,89.89
21:06:30,server_19,64.06
21:06:30,server_18,11.64
21:06:30,server_17,21.02
21:06:30,server_16,22.48
21:06:30,server_15,51.17
21:06:30,server_14,59.41
21:06:30,server_13,89.38
21:06:30,server_12,33.29
21:06:30,server_11,72.05
21:06:30,server_20,53.4
21:06:30,server_9,63.63
21:06:30,server_1,61.29
21:06:30,server_2,0.22
21:06:30,server_3,69.47
21:06:30,server_4,24.96
21:06:30,server_10,48.76
21:06:30,server_6,0.55
21:06:30,server_7,39.05
21:06:30,server_8,81.3
21:06:30,server_5,48.01
21:06:35,server_11,53.72
21:06:35,server_19,35.39
21:06:35,server_18,41.48
21:06:35,server_17,46.71
21:06:35,server_16,67.28
21:06:35,server_15,57.62
21:06:35,server_14,75.09
21:06:35,server_13,50.53
21:06:35,server_12,89.7
21:06:35,server_20,89.58
21:06:35,server_10,69.41
21:06:35,server_8,92.18
21:06:35,server_9,67.82
21:06:35,server_1,50.01
21:06:35,server_2,26.24
21:06:35,server_3,12.38
21:06:35,server_5,58.57
21:06:35,server_6,20.01
21:06:35,server_7,37.31
21:06:35,server_4,91.59
21:06:40,server_20,66.6
21:06:40,server_11,24.71
21:06:40,server_18,6.68
21:06:40,server_17,35.57
21:06:40,server_16,86.13
21:06:40,server_15,90.95
21:06:40,server_14,87.41
21:06:40,server_13,55.9
21:06:40,server_12,68.18
21:06:40,server_19,89.15
21:06:40,server_10,88.79
21:06:40,server_8,30.94
21:06:40,server_1,47.66
21:06:40,server_2,51.66
21:06:40,server_3,43.42
21:06:40,server_9,24.56
21:06:40,server_5,46.73
21:06:40,server_6,50.55
21:06:40,server_7,45.4
21:06:40,server_4,5.92
21:06:45,server_12,65.39
21:06:45,server_19,87.81
21:06:45,server_18,44.74
21:06:45,server_17,33.66
21:06:45,server_16,25.54
21:06:45,server_15,28.9
21:06:45,server_14,54.97
21:06:45,server_13,40.01
21:06:45,server_11,49.21
21:06:45,server_20,59.57
21:06:45,server_9,92.5
21:06:45,server_1,63.02
21:06:45,server_2,20.69
21:06:45,server_3,29.79
21:06:45,server_4,12.07
21:06:45,server_10,54.07
21:06:45,server_6,48.56
21:06:45,server_7,34.25
21:06:45,server_8,27.17
21:06:45,server_5,22.06
21:06:50,server_11,62.17
21:06:50,server_19,57.33
21:06:50,server_18,85.59
21:06:50,server_17,8.0
21:06:50,server_16,90.03
21:06:50,server_15,6.05
21:06:50,server_14,66.1
21:06:50,server_13,62.61
21:06:50,server_12,67.46
21:06:50,server_20,16.22
21:06:50,server_10,46.75
21:06:50,server_8,66.41
21:06:50,server_7,43.99
21:06:50,server_6,51.65
21:06:50,server_5,77.0
21:06:50,server_4,50.34
21:06:50,server_3,61.95
21:06:50,server_2,54.3
21:06:50,server_1,49.16
21:06:50,server_9,72.82
21:06:55,server_13,20.63
21:06:55,server_14,87.27
21:06:55,server_15,89.03
21:06:55,server_12,29.12
21:06:55,server_17,21.67
21:06:55,server_18,89.62
21:06:55,server_19,23.5
21:06:55,server_16,45.93
