ts,server_id,disk_io
21:23:00,server_14,142.42
21:23:00,server_12,19.79
21:23:00,server_11,1142.63
21:23:00,server_13,30.77
21:23:00,server_9,0.0
21:23:00,server_8,41.53
21:23:00,server_7,14.76
21:23:00,server_6,82.12
21:23:00,server_5,87.64
21:23:00,server_4,672.6
21:23:00,server_3,120.62
21:23:00,server_2,0.0
21:23:00,server_10,83.46
21:23:00,server_1,3.44
21:23:05,server_13,1650.7
21:23:05,server_14,52.24
21:23:05,server_15,27.94
21:23:05,server_16,169.23
21:23:05,server_20,3.57
21:23:05,server_18,65.97
21:23:05,server_19,109.88
21:23:05,server_12,150.52
21:23:05,server_17,133.59
21:23:05,server_11,8.1
21:23:05,server_3,70.43
21:23:05,server_9,59.49
21:23:05,server_8,153.95
21:23:05,server_7,7.21
21:23:05,server_6,41.27
21:23:05,server_5,30.37
21:23:05,server_4,87.15
21:23:05,server_2,0.0
21:23:05,server_1,62.84
21:23:05,server_10,62.65
21:23:10,server_15,124.46
21:23:10,server_14,175.0
21:23:10,server_16,116.47
21:23:10,server_13,0.0
21:23:10,server_18,139.49
21:23:10,server_19,96.15
21:23:10,server_20,0.0
21:23:10,server_12,8772.29
21:23:10,server_17,90.48
21:23:10,server_11,2.88
21:23:10,server_10,107.93
21:23:10,server_9,3135.68
21:23:10,server_2,0.0
21:23:10,server_3,1915.05
21:23:10,server_4,9424.67
21:23:10,server_1,53.92
21:23:10,server_6,1170.3
21:23:10,server_7,54.39
21:23:10,server_8,0.0
21:23:10,server_5,177.58
21:23:15,server_12,9.97
21:23:15,server_20,86.57
21:23:15,server_19,57.19
21:23:15,server_18,62.04
21:23:15,server_16,30.6
21:23:15,server_15,0.0
21:23:15,server_14,146.57
21:23:15,server_13,98.29
21:23:15,server_11,38.81
21:23:15,server_17,3.83
21:23:15,server_9,0.0
21:23:15,server_10,16.95
21:23:15,server_2,166.86
21:23:15,server_3,880.38
21:23:15,server_4,8607.65
21:23:15,server_1,7.19
21:23:15,server_6,0.0
21:23:15,server_7,85.93
21:23:15,server_8,141.42
21:23:15,server_5,0.0
21:23:20,server_20,48.96
21:23:20,server_12,163.94
21:23:20,server_19,116.45
21:23:20,server_18,0.0
21:23:20,server_17,69.63
21:23:20,server_16,53.55
21:23:20,server_15,941.63
21:23:20,server_14,20.23
21:23:20,server_13,173.56
21:23:20,server_11,68.62
21:23:20,server_7,1475.56
21:23:20,server_9,50.66
21:23:20,server_8,62.33
21:23:20,server_6,66.02
21:23:20,server_5,148.91
21:23:20,server_4,13.2
21:23:20,server_3,1.99
21:23:20,server_2,112.67
21:23:20,server_1,5189.63
21:23:20,server_10,0.0
21:23:25,server_15,16.33
21:23:25,server_14,95.55
21:23:25,server_16,3.17
21:23:25,server_13,172.54
21:23:25,server_18,935.76
21:23:25,server_19,0.0
21:23:25,server_20,6762.79
21:23:25,server_12,74.68
21:23:25,server_17,75.23
21:23:25,server_11,58.7
21:23:25,server_3,141.76
21:23:25,server_9,56.08
21:23:25,server_8,0.0
21:23:25,server_7,76.39
21:23:25,server_6,0.0
21:23:25,server_5,178.36
21:23:25,server_4,112.68
21:23:25,server_10,1829.14
21:23:25,server_2,0.0
21:23:25,server_1,146.01
21:23:30,server_13,0.0
21:23:30,server_14,66.87
21:23:30,server_15,3835.47
21:23:30,server_16,186.07
21:23:30,server_20,116.69
21:23:30,server_18,0.0
21:23:30,server_19,101.19
21:23:30,server_12,62.69
21:23:30,server_17,10.03
21:23:30,server_11,80.26
21:23:30,server_10,114.5
21:23:30,server_9,0.0
21:23:30,server_2,18.86
21:23:30,server_3,93.77
21:23:30,server_4,193.09
21:23:30,server_1,9268.66
21:23:30,server_6,80.48
21:23:30,server_7,141.07
21:23:30,server_8,198.13
21:23:30,server_5,601.8
21:23:35,server_12,25.47
21:23:35,server_19,31.65
21:23:35,server_18,9672.64
21:23:35,server_17,7652.23
21:23:35,server_16,54.61
21:23:35,server_15,133.0
21:23:35,server_14,59.17
21:23:35,server_13,54.77
21:23:35,server_11,33.98
21:23:35,server_20,112.62
21:23:35,server_9,47.66
21:23:35,server_1,90.36
21:23:35,server_2,42.35
21:23:35,server_3,6982.19
21:23:35,server_4,9708.56
21:23:35,server_10,73.01
21:23:35,server_6,57.85
21:23:35,server_7,135.48
21:23:35,server_8,114.4
21:23:35,server_5,11.16
21:23:40,server_12,43.46
21:23:40,server_19,6.39
21:23:40,server_18,134.93
21:23:40,server_17,46.9
21:23:40,server_16,117.78
21:23:40,server_15,38.51
21:23:40,server_14,1772.53
21:23:40,server_13,47.04
21:23:40,server_11,733.65
21:23:40,server_20,22.51
21:23:40,server_9,1887.38
21:23:40,server_1,43.77
21:23:40,server_2,0.0
21:23:40,server_3,14.75
21:23:40,server_4,47.35
21:23:40,server_10,92.71
21:23:40,server_6,67.21
21:23:40,server_7,120.87
21:23:40,server_8,34.9
21:23:40,server_5,3.88
21:23:45,server_11,726.57
21:23:45,server_19,141.86
21:23:45,server_18,59.65
21:23:45,server_17,0.0
21:23:45,server_16,7848.37
21:23:45,server_15,1968.42
21:23:45,server_14,1986.71
21:23:45,server_13,4072.05
21:23:45,server_12,31.23
21:23:45,server_20,89.46
21:23:45,server_10,10.92
21:23:45,server_8,101.03
21:23:45,server_7,0.0
21:23:45,server_6,127.17
21:23:45,server_5,953.19
21:23:45,server_4,67.7
21:23:45,server_3,6.43
21:23:45,server_2,0.0
21:23:45,server_1,100.89
21:23:45,server_9,0.0
21:23:50,server_14,0.0
21:23:50,server_15,20.26
21:23:50,server_16,73.77
21:23:50,server_12,62.25
21:23:50,server_18,14.42
21:23:50,server_19,69.13
21:23:50,server_20,7681.68
21:23:50,server_17,37.91
21:23:50,server_11,64.68
21:23:50,server_13,5185.84
21:23:50,server_9,37.85
21:23:50,server_10,131.43
21:23:50,server_2,9361.61
21:23:50,server_3,63.61
21:23:50,server_4,119.67
21:23:50,server_1,33.74
21:23:50,server_6,9534.22
21:23:50,server_7,82.29
21:23:50,server_8,70.91
21:23:50,server_5,133.56
21:23:55,server_20,0.0
21:23:55,server_19,43.29
21:23:55,server_18,6991.44
21:23:55,server_12,33.88
21:23:55,server_17,8442.73
21:23:55,server_16,102.51
21:23:55,server_15,94.19
21:23:55,server_14,1970.63
21:23:55,server_13,49.57
21:23:55,server_11,69.53
21:23:55,server_3,1433.18
21:23:55,server_9,16.48
21:23:55,server_1,0.0
21:23:55,server_2,65.8
21:23:55,server_4,66.46
21:23:55,server_10,150.7
21:23:55,server_6,56.61
21:23:55,server_7,66.32
21:23:55,server_8,6762.9
21:23:55,server_5,4471.68
21:24:00,server_20,22.01
21:24:00,server_19,8063.05
21:24:00,server_18,53.67
21:24:00,server_17,71.07
21:24:00,server_16,4079.16
21:24:00,server_15,73.38
21:24:00,server_14,69.25
21:24:00,server_12,80.16
21:24:00,server_11,81.82
21:24:00,server_13,111.37
21:24:00,server_9,10.26
21:24:00,server_10,74.9
21:24:00,server_2,1878.65
21:24:00,server_3,4426.85
21:24:00,server_4,6953.74
21:24:00,server_1,6038.33
21:24:00,server_6,1625.2
21:24:00,server_7,134.32
21:24:00,server_8,154.22
21:24:00,server_5,8979.55
21:24:05,server_12,120.37
21:24:05,server_20,0.29
21:24:05,server_19,0.0
21:24:05,server_18,1083.6
21:24:05,server_17,54.87
21:24:05,server_16,89.4
21:24:05,server_15,33.02
21:24:05,server_14,67.79
21:24:05,server_13,36.15
21:24:05,server_11,153.04
21:24:05,server_3,122.75
21:24:05,server_9,119.49
21:24:05,server_8,1172.33
21:24:05,server_7,9970.42
21:24:05,server_6,722.58
21:24:05,server_5,108.85
21:24:05,server_4,1527.14
21:24:05,server_2,86.15
21:24:05,server_1,181.78
21:24:05,server_10,848.81
21:24:10,server_13,73.66
21:24:10,server_14,5426.68
21:24:10,server_15,151.7
21:24:10,server_16,1187.14
21:24:10,server_19,119.94
21:24:10,server_20,24.14
21:24:10,server_18,5068.82
21:24:10,server_12,62.39
21:24:10,server_17,1505.67
21:24:10,server_11,550.53
21:24:10,server_3,55.92
21:24:10,server_9,59.64
21:24:10,server_10,1480.98
21:24:10,server_2,20.08
21:24:10,server_4,68.78
21:24:10,server_1,20.98
21:24:10,server_6,0.0
21:24:10,server_7,1929.49
21:24:10,server_5,34.87
21:24:10,server_8,1251.17
21:24:15,server_20,7268.03
21:24:15,server_19,9941.58
21:24:15,server_18,60.3
21:24:15,server_17,81.98
21:24:15,server_16,48.21
21:24:15,server_15,24.99
21:24:15,server_14,70.77
21:24:15,server_12,875.98
21:24:15,server_10,1883.95
21:24:15,server_13,15.75
21:24:15,server_8,596.02
21:24:15,server_9,77.17
21:24:15,server_1,36.57
21:24:15,server_2,147.62
21:24:15,server_3,0.0
21:24:15,server_11,12.14
21:24:15,server_5,185.13
21:24:15,server_6,9752.16
21:24:15,server_7,24.91
21:24:15,server_4,29.4
21:24:20,server_20,6432.34
21:24:20,server_19,25.18
21:24:20,server_18,162.33
21:24:20,server_17,188.85
21:24:20,server_16,92.9
21:24:20,server_15,48.56
21:24:20,server_14,58.54
21:24:20,server_13,103.72
21:24:20,server_12,7885.88
21:24:20,server_11,89.04
21:24:20,server_10,52.75
21:24:20,server_8,206.67
21:24:20,server_7,102.16
21:24:20,server_6,7027.88
21:24:20,server_5,32.27
21:24:20,server_4,9660.49
21:24:20,server_3,153.12
21:24:20,server_2,72.48
21:24:20,server_1,5755.07
21:24:20,server_9,4.09
21:24:25,server_13,1669.45
21:24:25,server_14,95.34
21:24:25,server_15,85.26
21:24:25,server_16,89.54
21:24:25,server_20,3662.12
21:24:25,server_18,41.09
21:24:25,server_19,64.94
21:24:25,server_12,103.65
21:24:25,server_17,44.52
21:24:25,server_11,18.25
21:24:25,server_10,3704.99
21:24:25,server_9,68.37
21:24:25,server_2,94.25
21:24:25,server_3,172.42
21:24:25,server_4,153.33
21:24:25,server_1,101.25
21:24:25,server_6,7.76
21:24:25,server_7,0.0
21:24:25,server_8,183.23
21:24:25,server_5,0.0
21:24:30,server_12,8929.44
21:24:30,server_19,103.97
21:24:30,server_18,89.55
21:24:30,server_17,9.94
21:24:30,server_16,52.76
21:24:30,server_15,0.0
21:24:30,server_14,5663.42
21:24:30,server_13,73.62
21:24:30,server_11,56.41
21:24:30,server_20,76.95
21:24:30,server_9,163.2
21:24:30,server_1,109.95
21:24:30,server_2,1129.37
21:24:30,server_3,51.21
21:24:30,server_4,106.37
21:24:30,server_10,1144.79
21:24:30,server_6,88.71
21:24:30,server_7,130.79
21:24:30,server_8,22.49
21:24:30,server_5,0.0
21:24:35,server_12,104.66
21:24:35,server_19,1138.94
21:24:35,server_18,56.4
21:24:35,server_17,79.96
21:24:35,server_16,70.71
21:24:35,server_15,105.78
21:24:35,server_14,0.0
21:24:35,server_13,48.98
21:24:35,server_11,153.98
21:24:35,server_20,72.13
21:24:35,server_9,75.3
21:24:35,server_1,185.59
21:24:35,server_2,73.04
21:24:35,server_3,67.36
21:24:35,server_4,95.28
21:24:35,server_10,2.75
21:24:35,server_6,81.41
21:24:35,server_7,117.07
21:24:35,server_8,3471.85
21:24:35,server_5,7426.76
21:24:40,server_11,100.11
21:24:40,server_19,934.25
21:24:40,server_18,21.16
21:24:40,server_17,173.36
21:24:40,server_16,75.17
21:24:40,server_15,3.34
21:24:40,server_14,149.54
21:24:40,server_13,42.15
21:24:40,server_12,107.75
21:24:40,server_20,6930.04
21:24:40,server_10,1757.16
21:24:40,server_8,160.69
21:24:40,server_7,68.76
21:24:40,server_6,123.61
21:24:40,server_5,50.5
21:24:40,server_4,5052.01
21:24:40,server_3,109.18
21:24:40,server_2,710.08
21:24:40,server_1,160.8
21:24:40,server_9,42.75
21:24:45,server_13,1745.56
21:24:45,server_14,0.0
21:24:45,server_15,206.83
21:24:45,server_12,93.06
21:24:45,server_17,41.54
21:24:45,server_18,23.79
21:24:45,server_19,71.45
21:24:45,server_16,0.0
21:24:45,server_11,1336.97
21:24:45,server_20,59.47
21:24:45,server_9,112.18
21:24:45,server_8,3307.81
21:24:45,server_7,141.84
21:24:45,server_6,0.0
21:24:45,server_5,116.92
21:24:45,server_4,1296.05
21:24:45,server_3,51.29
21:24:45,server_2,54.4
21:24:45,server_1,163.97
21:24:45,server_10,6002.56
21:24:50,server_13,972.97
21:24:50,server_14,95.4
21:24:50,server_15,12.64
21:24:50,server_16,1600.7
21:24:50,server_20,36.64
21:24:50,server_12,28.28
21:24:50,server_18,100.29
21:24:50,server_19,52.78
21:24:50,server_17,90.14
21:24:50,server_11,116.96
21:24:50,server_3,71.68
21:24:50,server_9,139.6
21:24:50,server_1,65.58
21:24:50,server_2,28.91
21:24:50,server_4,36.37
21:24:50,server_10,8253.17
21:24:50,server_6,20.9
21:24:50,server_7,59.73
21:24:50,server_8,86.75
21:24:50,server_5,180.51
21:24:55,server_12,93.1
21:24:55,server_19,112.78
21:24:55,server_18,87.55
21:24:55,server_17,518.36
21:24:55,server_16,69.71
21:24:55,server_15,36.61
21:24:55,server_14,1812.94
21:24:55,server_13,45.89
21:24:55,server_11,0.0
21:24:55,server_20,8616.88
21:24:55,server_9,46.48
21:24:55,server_1,71.93
21:24:55,server_2,3997.29
21:24:55,server_3,94.97
21:24:55,server_4,44.54
21:24:55,server_10,67.2
21:24:55,server_6,56.2
21:24:55,server_7,22.61
21:24:55,server_8,40.82
21:24:55,server_5,48.3
21:25:00,server_11,75.18
21:25:00,server_19,10.79
21:25:00,server_18,0.0
21:25:00,server_17,75.48
21:25:00,server_16,50.26
21:25:00,server_15,101.27
21:25:00,server_14,99.97
21:25:00,server_13,71.57
21:25:00,server_12,71.09
21:25:00,server_20,46.73
21:25:00,server_10,36.91
21:25:00,server_8,9940.6
21:25:00,server_7,5154.47
21:25:00,server_6,119.12
21:25:00,server_5,88.33
21:25:00,server_4,1998.94
21:25:00,server_3,1315.49
21:25:00,server_2,75.99
21:25:00,server_1,52.8
21:25:00,server_9,52.64
21:25:05,server_14,5.67
21:25:05,server_15,1121.66
21:25:05,server_16,140.33
21:25:05,server_13,25.82
21:25:05,server_18,28.23
21:25:05,server_19,15.96
21:25:05,server_20,131.14
21:25:05,server_17,61.26
21:25:05,server_12,55.42
21:25:05,server_11,131.7
21:25:05,server_1,56.99
21:25:05,server_9,9386.81
21:25:05,server_8,82.69
21:25:05,server_7,20.62
21:25:05,server_6,47.72
21:25:05,server_5,21.05
21:25:05,server_4,77.83
21:25:05,server_3,89.15
21:25:05,server_2,10.3
21:25:05,server_10,79.06
21:25:10,server_13,1401.6
21:25:10,server_14,1389.23
21:25:10,server_15,0.0
21:25:10,server_20,9882.75
21:25:10,server_18,3496.26
21:25:10,server_19,105.45
21:25:10,server_12,0.0
21:25:10,server_16,0.0
21:25:10,server_11,94.64
21:25:10,server_17,658.5
21:25:10,server_9,110.71
21:25:10,server_10,92.25
21:25:10,server_2,14.9
21:25:10,server_3,12.87
21:25:10,server_4,1922.3
21:25:10,server_1,57.39
21:25:10,server_6,930.17
21:25:10,server_7,35.15
21:25:10,server_8,96.44
21:25:10,server_5,19.04
21:25:15,server_20,7886.09
21:25:15,server_12,1530.06
21:25:15,server_19,114.68
21:25:15,server_18,34.17
21:25:15,server_17,8.49
21:25:15,server_16,113.02
21:25:15,server_15,0.0
21:25:15,server_14,87.08
21:25:15,server_13,551.06
21:25:15,server_11,32.84
21:25:15,server_7,79.74
21:25:15,server_9,112.88
21:25:15,server_8,26.98
21:25:15,server_6,48.0
21:25:15,server_5,1545.59
21:25:15,server_4,7759.82
21:25:15,server_3,89.98
21:25:15,server_2,22.82
21:25:15,server_1,134.68
21:25:15,server_10,136.33
21:25:20,server_15,785.2
21:25:20,server_13,1245.04
21:25:20,server_14,1319.94
21:25:20,server_16,146.41
21:25:20,server_12,101.69
21:25:20,server_18,39.78
21:25:20,server_19,82.43
21:25:20,server_20,20.06
21:25:20,server_17,21.36
21:25:20,server_11,701.61
21:25:20,server_1,33.72
21:25:20,server_9,16.04
21:25:20,server_2,34.74
21:25:20,server_3,36.96
21:25:20,server_4,30.18
21:25:20,server_10,69.5
21:25:20,server_6,77.88
21:25:20,server_7,54.99
21:25:20,server_8,93.21
21:25:20,server_5,36.95
21:25:25,server_13,7.28
21:25:25,server_20,75.21
21:25:25,server_19,33.51
21:25:25,server_18,0.24
21:25:25,server_17,38.56
21:25:25,server_16,513.57
21:25:25,server_15,0.0
21:25:25,server_14,1476.48
21:25:25,server_12,6.95
21:25:25,server_11,46.34
21:25:25,server_1,6149.72
21:25:25,server_9,53.93
21:25:25,server_8,148.02
21:25:25,server_7,134.52
21:25:25,server_6,62.16
21:25:25,server_5,0.0
21:25:25,server_4,179.01
21:25:25,server_3,0.0
21:25:25,server_2,192.86
21:25:25,server_10,80.84
21:25:30,server_13,22.29
21:25:30,server_14,15.97
21:25:30,server_15,80.94
21:25:30,server_16,88.81
21:25:30,server_12,711.76
21:25:30,server_18,47.12
21:25:30,server_19,93.03
21:25:30,server_20,60.44
21:25:30,server_17,38.96
21:25:30,server_11,155.96
21:25:30,server_1,103.26
21:25:30,server_9,16.77
21:25:30,server_8,70.56
21:25:30,server_7,178.66
21:25:30,server_6,1.36
21:25:30,server_5,0.0
21:25:30,server_4,0.0
21:25:30,server_3,3919.43
21:25:30,server_2,137.35
21:25:30,server_10,60.66
21:25:35,server_13,120.17
21:25:35,server_14,3.14
21:25:35,server_15,11.23
21:25:35,server_16,36.99
21:25:35,server_20,104.01
21:25:35,server_18,12.13
21:25:35,server_19,43.1
21:25:35,server_12,6448.49
21:25:35,server_17,61.34
21:25:35,server_11,6980.61
21:25:35,server_1,38.58
21:25:35,server_9,76.17
21:25:35,server_2,812.12
21:25:35,server_3,113.53
21:25:35,server_4,8070.37
21:25:35,server_10,67.06
21:25:35,server_6,52.86
21:25:35,server_7,75.33
21:25:35,server_8,42.53
21:25:35,server_5,0.0
21:25:40,server_12,95.94
21:25:40,server_19,0.0
21:25:40,server_18,76.08
21:25:40,server_17,736.92
21:25:40,server_16,162.22
21:25:40,server_15,103.55
21:25:40,server_14,92.21
21:25:40,server_13,49.85
21:25:40,server_20,209.03
21:25:40,server_11,83.92
21:25:40,server_9,99.47
21:25:40,server_8,0.0
21:25:40,server_7,1763.24
21:25:40,server_6,901.73
21:25:40,server_5,0.0
21:25:40,server_4,51.16
21:25:40,server_3,119.35
21:25:40,server_2,70.8
21:25:40,server_1,0.0
21:25:40,server_10,30.22
21:25:45,server_13,34.71
21:25:45,server_20,1883.93
21:25:45,server_14,133.61
21:25:45,server_15,6.24
21:25:45,server_12,0.0
21:25:45,server_17,68.57
21:25:45,server_18,48.0
21:25:45,server_19,46.82
21:25:45,server_16,1781.15
21:25:45,server_11,61.46
21:25:45,server_7,918.12
21:25:45,server_9,0.0
21:25:45,server_8,1194.8
21:25:45,server_6,1348.75
21:25:45,server_5,5578.35
21:25:45,server_4,6.31
21:25:45,server_3,67.3
21:25:45,server_2,6846.8
21:25:45,server_1,160.18
21:25:45,server_10,0.0
21:25:50,server_13,64.97
21:25:50,server_14,1215.12
21:25:50,server_15,16.08
21:25:50,server_16,1746.55
21:25:50,server_20,20.53
21:25:50,server_18,4314.94
21:25:50,server_19,3201.81
21:25:50,server_12,118.38
21:25:50,server_17,80.0
21:25:50,server_11,0.0
21:25:50,server_10,122.9
21:25:50,server_9,78.61
21:25:50,server_2,140.84
21:25:50,server_3,1006.58
21:25:50,server_4,42.36
21:25:50,server_1,1852.81
21:25:50,server_6,106.22
21:25:50,server_7,82.52
21:25:50,server_8,44.7
21:25:50,server_5,95.44
21:25:55,server_12,8678.11
21:25:55,server_19,194.39
21:25:55,server_18,699.03
21:25:55,server_17,128.11
21:25:55,server_16,68.56
21:25:55,server_15,115.74
21:25:55,server_14,130.17
21:25:55,server_13,57.37
21:25:55,server_11,42.01
21:25:55,server_20,5650.01
21:25:55,server_9,0.0
21:25:55,server_1,185.3
21:25:55,server_2,857.77
21:25:55,server_3,76.44
21:25:55,server_4,147.82
21:25:55,server_10,90.66
21:25:55,server_6,98.67
21:25:55,server_7,0.0
21:25:55,server_8,195.71
21:25:55,server_5,115.16
21:26:00,server_12,41.73
21:26:00,server_19,95.25
21:26:00,server_18,1606.42
21:26:00,server_17,7699.05
21:26:00,server_16,18.16
21:26:00,server_15,0.0
21:26:00,server_14,1394.72
21:26:00,server_13,124.88
21:26:00,server_11,8973.71
21:26:00,server_20,0.0
21:26:00,server_9,40.43
21:26:00,server_1,688.4
21:26:00,server_2,124.16
21:26:00,server_3,0.0
21:26:00,server_4,91.07
21:26:00,server_10,74.63
21:26:00,server_6,33.52
21:26:00,server_7,20.69
21:26:00,server_8,3.54
21:26:00,server_5,35.76
21:26:05,server_11,144.86
21:26:05,server_19,0.0
21:26:05,server_18,121.92
21:26:05,server_17,40.88
21:26:05,server_16,101.57
21:26:05,server_15,117.11
21:26:05,server_14,104.63
21:26:05,server_13,28.0
21:26:05,server_12,0.0
21:26:05,server_20,67.08
21:26:05,server_10,72.23
21:26:05,server_8,59.41
21:26:05,server_7,46.05
21:26:05,server_6,53.25
21:26:05,server_5,27.35
21:26:05,server_4,55.14
21:26:05,server_3,89.76
21:26:05,server_2,36.6
21:26:05,server_1,0.0
21:26:05,server_9,29.74
21:26:10,server_13,3100.36
21:26:10,server_14,598.52
21:26:10,server_15,5437.54
21:26:10,server_12,64.44
21:26:10,server_20,50.52
21:26:10,server_18,144.44
21:26:10,server_19,54.4
21:26:10,server_16,9579.39
21:26:10,server_11,4545.61
21:26:10,server_17,0.0
21:26:10,server_9,17.84
21:26:10,server_1,58.35
21:26:10,server_2,63.0
21:26:10,server_3,15.7
21:26:10,server_4,78.12
21:26:10,server_10,51.96
21:26:10,server_6,73.85
21:26:10,server_7,3.49
21:26:10,server_8,199.44
21:26:10,server_5,1695.45
21:26:15,server_12,69.45
21:26:15,server_19,904.67
21:26:15,server_18,0.0
21:26:15,server_17,40.81
21:26:15,server_16,1199.15
21:26:15,server_15,70.53
21:26:15,server_14,6608.43
21:26:15,server_13,83.25
21:26:15,server_11,0.0
21:26:15,server_20,5636.19
21:26:15,server_9,0.0
21:26:15,server_1,4001.19
21:26:15,server_2,91.29
21:26:15,server_3,12.56
21:26:15,server_4,3881.68
21:26:15,server_10,40.3
21:26:15,server_6,58.86
21:26:15,server_7,45.84
21:26:15,server_8,11.59
21:26:15,server_5,44.06
21:26:20,server_11,1827.19
21:26:20,server_19,79.92
21:26:20,server_18,67.27
21:26:20,server_17,9.62
21:26:20,server_16,0.0
21:26:20,server_15,174.28
21:26:20,server_14,70.73
21:26:20,server_13,132.04
21:26:20,server_12,111.53
21:26:20,server_20,158.46
21:26:20,server_10,46.32
21:26:20,server_8,9116.82
21:26:20,server_7,821.48
21:26:20,server_6,97.41
21:26:20,server_5,129.51
21:26:20,server_4,66.3
21:26:20,server_3,10.89
21:26:20,server_2,93.24
21:26:20,server_1,551.15
21:26:20,server_9,70.5
21:26:25,server_13,123.12
21:26:25,server_20,797.21
21:26:25,server_14,728.58
21:26:25,server_15,76.07
21:26:25,server_19,0.0
21:26:25,server_17,6170.19
21:26:25,server_18,111.81
21:26:25,server_12,62.05
21:26:25,server_16,63.01
21:26:25,server_11,45.28
21:26:25,server_7,0.0
21:26:25,server_9,66.08
21:26:25,server_8,132.02
21:26:25,server_6,79.28
21:26:25,server_5,83.71
21:26:25,server_4,103.18
21:26:25,server_3,69.98
21:26:25,server_2,53.31
21:26:25,server_1,50.06
21:26:25,server_10,95.13
21:26:30,server_13,56.89
21:26:30,server_14,52.78
21:26:30,server_15,47.21
21:26:30,server_20,151.85
21:26:30,server_18,4911.48
21:26:30,server_19,140.53
21:26:30,server_12,49.9
21:26:30,server_16,20.93
21:26:30,server_11,45.72
21:26:30,server_17,7888.37
21:26:30,server_9,66.71
21:26:30,server_8,55.99
21:26:30,server_7,142.51
21:26:30,server_6,5566.65
21:26:30,server_5,6.96
21:26:30,server_4,143.03
21:26:30,server_3,116.25
21:26:30,server_2,121.79
21:26:30,server_1,108.14
21:26:30,server_10,48.2
21:26:35,server_13,130.57
21:26:35,server_14,6382.27
21:26:35,server_15,25.69
21:26:35,server_20,95.58
21:26:35,server_17,54.72
21:26:35,server_18,104.24
21:26:35,server_19,1556.22
21:26:35,server_12,125.67
21:26:35,server_16,4.88
21:26:35,server_11,30.13
21:26:35,server_7,0.0
21:26:35,server_9,37.56
21:26:35,server_8,114.38
21:26:35,server_6,75.17
21:26:35,server_5,770.52
21:26:35,server_4,6.7
21:26:35,server_3,48.47
21:26:35,server_2,41.31
21:26:35,server_1,1556.94
21:26:35,server_10,100.66
21:26:40,server_15,19.45
21:26:40,server_14,187.88
21:26:40,server_16,0.0
21:26:40,server_13,45.59
21:26:40,server_18,0.0
21:26:40,server_19,639.98
21:26:40,server_20,61.78
21:26:40,server_12,0.0
21:26:40,server_17,46.41
21:26:40,server_11,0.0
21:26:40,server_10,155.79
21:26:40,server_9,66.63
21:26:40,server_2,0.0
21:26:40,server_3,76.86
21:26:40,server_4,1620.54
21:26:40,server_1,127.82
21:26:40,server_6,0.0
21:26:40,server_7,150.12
21:26:40,server_8,110.83
21:26:40,server_5,115.44
21:26:45,server_12,0.0
21:26:45,server_19,4652.92
21:26:45,server_18,136.3
21:26:45,server_17,65.41
21:26:45,server_16,58.27
21:26:45,server_15,51.15
21:26:45,server_14,8687.55
21:26:45,server_13,64.25
21:26:45,server_11,1230.73
21:26:45,server_20,74.51
21:26:45,server_9,51.18
21:26:45,server_1,41.36
21:26:45,server_2,7900.76
21:26:45,server_3,8.71
21:26:45,server_4,102.44
21:26:45,server_10,132.61
21:26:45,server_6,66.37
21:26:45,server_7,883.56
21:26:45,server_8,105.34
21:26:45,server_5,9978.12
21:26:50,server_11,135.36
21:26:50,server_19,107.58
21:26:50,server_18,7748.31
21:26:50,server_17,137.75
21:26:50,server_16,8786.75
21:26:50,server_15,70.02
21:26:50,server_14,61.71
21:26:50,server_13,12.59
21:26:50,server_12,0.0
21:26:50,server_20,501.21
21:26:50,server_10,9753.35
21:26:50,server_8,5.66
21:26:50,server_7,123.92
21:26:50,server_6,27.51
21:26:50,server_5,28.88
21:26:50,server_4,100.53
21:26:50,server_3,133.77
21:26:50,server_2,87.91
21:26:50,server_1,0.0
21:26:50,server_9,39.32
21:26:55,server_14,93.51
21:26:55,server_15,100.54
21:26:55,server_16,0.0
21:26:55,server_13,94.48
21:26:55,server_18,78.68
21:26:55,server_19,1601.54
21:26:55,server_20,9.66
21:26:55,server_17,107.76
21:26:55,server_12,125.7
21:26:55,server_11,1717.42
21:26:55,server_1,8510.46
21:26:55,server_9,0.0
21:26:55,server_8,31.33
21:26:55,server_7,14.98
21:26:55,server_6,0.0
21:26:55,server_5,56.95
21:26:55,server_4,4.91
21:26:55,server_3,115.15
21:26:55,server_2,59.5
21:26:55,server_10,5088.87
21:27:00,server_13,1140.15
21:27:00,server_14,1966.88
21:27:00,server_15,35.43
21:27:00,server_20,129.88
21:27:00,server_18,3032.11
21:27:00,server_19,37.06
21:27:00,server_12,1.84
21:27:00,server_16,13.38
21:27:00,server_11,20.66
21:27:00,server_17,66.96
21:27:00,server_9,197.75
21:27:00,server_10,1378.65
21:27:00,server_2,80.69
21:27:00,server_3,95.28
21:27:00,server_4,1451.85
21:27:00,server_1,103.66
21:27:00,server_6,3.96
21:27:00,server_7,674.72
21:27:00,server_8,15.38
21:27:00,server_5,4015.34
21:27:05,server_20,82.09
21:27:05,server_12,60.68
21:27:05,server_19,21.91
21:27:05,server_18,132.62
21:27:05,server_17,30.0
21:27:05,server_16,71.72
21:27:05,server_15,9871.9
21:27:05,server_14,71.47
21:27:05,server_13,41.93
21:27:05,server_11,162.82
21:27:05,server_7,1736.88
21:27:05,server_9,111.74
21:27:05,server_8,4866.24
