ts,server_id,net_in,net_out
21:17:50,server_6,446.89,464.22
21:17:50,server_5,11517.57,10753.38
21:17:50,server_4,429.32,309.19
21:17:50,server_2,621.63,906.11
21:17:50,server_1,891.57,1321.07
21:17:50,server_10,342.82,511.75
21:17:55,server_13,255.67,364.16
21:17:55,server_14,364.32,372.65
21:17:55,server_15,575.37,354.44
21:17:55,server_16,11852.72,11309.81
21:17:55,server_20,1520.52,1714.98
21:17:55,server_18,652.12,805.24
21:17:55,server_19,956.34,1123.89
21:17:55,server_12,212.59,165.07
21:17:55,server_17,384.55,359.75
21:17:55,server_11,4793.11,5216.54
21:17:55,server_10,1029.74,865.14
21:17:55,server_9,825.82,863.07
21:17:55,server_2,819.32,879.32
21:17:55,server_3,559.85,614.95
21:17:55,server_4,1981.4,1743.82
21:17:55,server_1,890.98,611.83
21:17:55,server_6,1522.08,1279.73
21:17:55,server_7,885.92,747.6
21:17:55,server_8,0.0,0.0
21:17:55,server_5,197.39,125.94
21:18:00,server_12,874.19,449.93
21:18:00,server_19,217.08,187.79
21:18:00,server_18,153.39,225.02
21:18:00,server_17,48.54,33.08
21:18:00,server_16,16.09,12.78
21:18:00,server_15,262.65,245.06
21:18:00,server_14,279.85,214.99
21:18:00,server_13,332.67,363.34
21:18:00,server_11,11633.76,12582.53
21:18:00,server_20,9.68,6.22
21:18:00,server_9,606.84,676.79
21:18:00,server_1,289.65,239.54
21:18:00,server_2,126.83,76.05
21:18:00,server_3,403.37,499.08
21:18:00,server_4,275.13,187.46
21:18:00,server_10,1664.09,1816.04
21:18:00,server_6,89.84,98.11
21:18:00,server_7,59.44,35.5
21:18:00,server_8,257.64,192.71
21:18:00,server_5,825.57,743.4
21:18:05,server_12,2396.66,2330.69
21:18:05,server_19,818.69,791.83
21:18:05,server_18,398.02,267.8
21:18:05,server_17,1079.3,1569.83
21:18:05,server_16,406.87,502.8
21:18:05,server_15,486.22,688.67
21:18:05,server_14,896.61,1310.24
21:18:05,server_13,24.06,15.24
21:18:05,server_11,291.31,327.41
21:18:05,server_20,876.67,1215.82
21:18:05,server_9,842.58,1012.75
21:18:05,server_1,976.28,1083.49
21:18:05,server_2,17706.52,19166.85
21:18:05,server_3,753.57,796.61
21:18:05,server_4,983.07,873.32
21:18:05,server_10,250.3,170.06
21:18:05,server_6,238.88,173.51
21:18:05,server_7,966.57,891.38
21:18:05,server_8,459.14,494.27
21:18:05,server_5,851.32,427.98
21:18:10,server_11,502.02,528.47
21:18:10,server_19,15957.29,16793.74
21:18:10,server_18,282.68,341.75
21:18:10,server_17,333.61,458.54
21:18:10,server_16,1048.13,850.62
21:18:10,server_15,323.32,347.08
21:18:10,server_14,118.98,71.01
21:18:10,server_13,263.72,353.04
21:18:10,server_12,965.24,1242.35
21:18:10,server_20,624.37,654.07
21:18:10,server_10,275.07,224.42
21:18:10,server_8,167.64,187.67
21:18:10,server_7,525.97,551.03
21:18:10,server_6,37.13,41.79
21:18:10,server_5,8.03,11.65
21:18:10,server_4,5456.0,5981.65
21:18:10,server_3,966.95,655.05
21:18:10,server_2,108.89,130.54
21:18:10,server_1,3353.27,3484.62
21:18:10,server_9,19063.34,22719.77
21:18:15,server_12,880.58,860.32
21:18:15,server_20,13163.98,10940.91
21:18:15,server_14,417.29,307.53
21:18:15,server_19,717.26,558.6
21:18:15,server_16,733.87,721.09
21:18:15,server_17,3902.65,4442.02
21:18:15,server_18,12393.47,14867.15
21:18:15,server_15,942.77,788.94
21:18:15,server_10,819.05,1204.37
21:18:15,server_13,853.21,753.3
21:18:15,server_8,942.39,537.79
21:18:15,server_9,496.99,582.04
21:18:15,server_1,373.31,308.11
21:18:15,server_2,953.81,1290.55
21:18:15,server_3,207.52,293.39
21:18:15,server_11,93.22,134.77
21:18:15,server_5,163.2,152.7
21:18:15,server_6,627.23,707.73
21:18:15,server_4,329.0,294.02
21:18:15,server_7,460.47,284.59
21:18:20,server_20,101.58,145.91
21:18:20,server_19,359.45,338.86
21:18:20,server_18,29.12,42.75
21:18:20,server_17,857.62,1187.95
21:18:20,server_16,634.54,647.63
21:18:20,server_15,116.37,143.77
21:18:20,server_14,876.31,601.78
21:18:20,server_12,830.19,1166.06
21:18:20,server_11,304.92,434.58
21:18:20,server_13,683.51,645.21
21:18:20,server_9,622.87,916.09
21:18:20,server_10,511.87,256.25
21:18:20,server_2,320.22,425.48
21:18:20,server_3,657.34,898.5
21:18:20,server_4,366.92,477.6
21:18:20,server_1,304.49,333.46
21:18:20,server_6,574.94,809.54
21:18:20,server_7,910.8,835.3
21:18:20,server_8,130.76,88.73
21:18:20,server_5,571.48,630.34
21:18:25,server_12,519.45,526.76
21:18:25,server_20,489.99,554.59
21:18:25,server_19,812.89,677.67
21:18:25,server_18,16512.94,14582.0
21:18:25,server_17,674.84,789.93
21:18:25,server_16,438.98,453.18
21:18:25,server_15,711.3,688.93
21:18:25,server_14,6474.2,7464.54
21:18:25,server_13,211.5,236.86
21:18:25,server_11,1096.59,1558.98
21:18:25,server_3,4409.44,4172.22
21:18:25,server_9,108.4,103.83
21:18:25,server_8,331.22,331.98
21:18:25,server_7,13738.92,16309.46
21:18:25,server_6,342.98,461.91
21:18:25,server_5,74.74,104.3
21:18:25,server_4,581.13,539.16
21:18:25,server_2,92.18,70.63
21:18:25,server_1,87.89,68.71
21:18:25,server_10,474.57,613.39
21:18:30,server_13,357.88,416.78
21:18:30,server_14,911.23,544.85
21:18:30,server_15,16770.35,16129.42
21:18:30,server_16,414.33,253.6
21:18:30,server_20,24.7,32.6
21:18:30,server_18,1014.18,786.56
21:18:30,server_19,6765.34,7139.4
21:18:30,server_12,864.16,693.44
21:18:30,server_17,855.79,995.08
21:18:30,server_11,423.23,581.13
21:18:30,server_3,14.48,11.66
21:18:30,server_9,112.05,110.34
21:18:30,server_1,314.64,343.65
21:18:30,server_2,967.59,764.33
21:18:30,server_4,17339.78,17963.13
21:18:30,server_10,67.93,54.59
21:18:30,server_6,1991.71,1684.18
21:18:30,server_7,669.77,668.44
21:18:30,server_8,19864.55,19499.02
21:18:30,server_5,220.81,184.2
21:18:35,server_20,23.16,31.7
21:18:35,server_11,9796.26,10578.18
21:18:35,server_18,211.63,136.02
21:18:35,server_17,61.91,57.7
21:18:35,server_16,536.45,274.83
21:18:35,server_15,15820.71,15722.85
21:18:35,server_14,985.03,835.02
21:18:35,server_13,600.2,568.04
21:18:35,server_12,167.65,142.81
21:18:35,server_19,149.38,88.66
21:18:35,server_10,572.08,566.49
21:18:35,server_8,888.58,673.2
21:18:35,server_7,45.95,68.32
21:18:35,server_6,17270.7,14563.96
21:18:35,server_5,657.25,764.63
21:18:35,server_4,202.9,147.46
21:18:35,server_3,597.95,646.77
21:18:35,server_2,527.49,540.94
21:18:35,server_1,548.49,600.74
21:18:35,server_9,110.83,142.36
21:18:40,server_13,917.7,811.03
21:18:40,server_14,936.72,513.8
21:18:40,server_15,17772.9,20319.5
21:18:40,server_12,316.34,294.88
21:18:40,server_17,3693.6,3836.06
21:18:40,server_18,17.29,20.43
21:18:40,server_19,240.99,281.28
21:18:40,server_16,596.71,393.34
21:18:40,server_11,311.17,225.59
21:18:40,server_20,574.01,493.09
21:18:40,server_9,245.64,260.52
21:18:40,server_1,508.23,327.39
21:18:40,server_2,996.91,1235.18
21:18:40,server_3,804.52,433.01
21:18:40,server_4,524.23,570.19
21:18:40,server_10,2672.2,2276.17
21:18:40,server_6,113.5,157.48
21:18:40,server_7,3078.18,3653.36
21:18:40,server_8,8.87,10.53
21:18:40,server_5,10773.25,8851.09
21:18:45,server_12,3368.37,2765.0
21:18:45,server_20,502.24,505.61
21:18:45,server_19,4089.82,4471.16
21:18:45,server_18,284.49,237.77
21:18:45,server_17,475.36,708.9
21:18:45,server_16,13762.28,12398.52
21:18:45,server_15,142.35,95.44
21:18:45,server_14,2440.81,2840.92
21:18:45,server_13,741.29,721.4
21:18:45,server_11,321.95,343.1
21:18:45,server_3,413.12,408.78
21:18:45,server_9,546.14,326.17
21:18:45,server_2,3128.88,2913.65
21:18:45,server_10,2266.36,2148.19
21:18:45,server_4,220.5,272.99
21:18:45,server_1,587.36,809.26
21:18:45,server_6,853.97,1084.52
21:18:45,server_7,17428.1,18102.05
21:18:45,server_8,14532.27,12224.7
21:18:45,server_5,619.9,410.91
21:18:50,server_13,456.09,641.0
21:18:50,server_20,652.55,621.0
21:18:50,server_19,9718.19,10494.47
21:18:50,server_18,17.97,26.35
21:18:50,server_17,2841.69,2655.18
21:18:50,server_16,448.55,609.32
21:18:50,server_15,1593.32,1402.22
21:18:50,server_14,212.73,157.99
21:18:50,server_12,188.91,155.69
21:18:50,server_11,198.17,144.91
21:18:50,server_1,468.71,459.47
21:18:50,server_9,139.54,169.67
21:18:50,server_8,370.81,246.88
21:18:50,server_7,604.27,406.15
21:18:50,server_6,0.0,0.0
21:18:50,server_5,4650.93,3725.6
21:18:50,server_4,171.52,88.12
21:18:50,server_3,729.39,988.67
21:18:50,server_2,191.64,155.71
21:18:50,server_10,345.29,223.32
21:18:55,server_13,213.16,152.87
21:18:55,server_14,197.69,232.5
21:18:55,server_15,598.4,706.55
21:18:55,server_16,30.47,22.28
21:18:55,server_12,213.69,227.47
21:18:55,server_18,12240.04,13459.0
21:18:55,server_19,620.42,623.37
21:18:55,server_20,210.43,199.36
21:18:55,server_17,655.68,449.96
21:18:55,server_11,450.18,602.7
21:18:55,server_10,1695.85,1703.45
21:18:55,server_9,483.31,437.85
21:18:55,server_8,2.46,2.21
21:18:55,server_7,132.7,176.53
21:18:55,server_6,309.43,421.47
21:18:55,server_5,503.6,512.97
21:18:55,server_4,295.69,406.36
21:18:55,server_3,199.85,210.8
21:18:55,server_2,5599.99,6499.84
21:18:55,server_1,256.63,362.72
21:19:00,server_13,659.08,358.6
21:19:00,server_14,540.95,350.21
21:19:00,server_15,435.88,618.66
21:19:00,server_16,365.78,267.57
21:19:00,server_20,3323.56,2721.54
21:19:00,server_18,271.64,256.2
21:19:00,server_19,30.4,25.31
21:19:00,server_12,925.72,775.69
21:19:00,server_17,195.58,179.15
21:19:00,server_11,540.55,489.48
21:19:00,server_1,503.88,597.62
21:19:00,server_9,572.76,700.47
21:19:00,server_2,911.98,712.96
21:19:00,server_3,6739.74,5394.25
21:19:00,server_4,833.77,652.92
21:19:00,server_10,474.08,472.42
21:19:00,server_6,0.0,0.0
21:19:00,server_7,950.63,758.09
21:19:00,server_8,514.76,434.56
21:19:00,server_5,13569.65,13761.17
21:19:05,server_12,1029.42,1422.22
21:19:05,server_19,6.98,8.3
21:19:05,server_18,597.59,687.25
21:19:05,server_17,227.23,302.4
21:19:05,server_16,242.98,353.96
21:19:05,server_15,484.14,554.52
21:19:05,server_14,140.98,194.37
21:19:05,server_13,2198.1,1937.45
21:19:05,server_20,1114.87,1162.56
21:19:05,server_11,989.11,709.83
21:19:05,server_9,292.58,295.82
21:19:05,server_10,88.2,121.11
21:19:05,server_2,16759.5,15936.42
21:19:05,server_3,341.76,216.24
21:19:05,server_4,931.82,587.93
21:19:05,server_1,379.9,415.25
21:19:05,server_6,25.87,32.41
21:19:05,server_7,4363.08,4413.02
21:19:05,server_8,47.84,57.64
21:19:05,server_5,131.77,92.23
21:19:10,server_11,1031.62,994.86
21:19:10,server_19,846.06,941.57
21:19:10,server_18,683.83,772.01
21:19:10,server_17,86.17,52.67
21:19:10,server_16,2860.36,2400.94
21:19:10,server_15,369.92,260.43
21:19:10,server_14,347.34,365.01
21:19:10,server_13,3352.61,3000.62
21:19:10,server_12,355.86,302.16
21:19:10,server_20,159.25,109.59
21:19:10,server_10,994.24,1089.43
21:19:10,server_8,564.48,313.95
21:19:10,server_1,250.12,369.51
21:19:10,server_2,144.64,136.09
21:19:10,server_3,696.5,878.09
21:19:10,server_9,77.18,49.99
21:19:10,server_5,1014.94,1313.91
21:19:10,server_6,844.91,1198.74
21:19:10,server_7,148.72,135.33
21:19:10,server_4,476.01,330.45
21:19:15,server_12,576.24,672.52
21:19:15,server_19,18374.79,16606.22
21:19:15,server_18,543.16,736.62
21:19:15,server_17,117.49,60.68
21:19:15,server_16,552.91,470.55
21:19:15,server_15,16051.31,16769.39
21:19:15,server_14,112.26,132.76
21:19:15,server_13,614.77,597.38
21:19:15,server_11,853.97,957.38
21:19:15,server_20,596.7,385.46
21:19:15,server_9,1887.96,1700.18
21:19:15,server_1,473.04,692.57
21:19:15,server_2,2750.22,3184.47
21:19:15,server_3,315.28,389.16
21:19:15,server_4,519.35,478.62
21:19:15,server_10,863.43,1072.12
21:19:15,server_6,142.16,93.31
21:19:15,server_7,438.35,233.37
21:19:15,server_8,904.2,619.97
21:19:15,server_5,1063.15,1409.71
21:19:20,server_11,167.2,129.44
21:19:20,server_19,462.72,643.37
21:19:20,server_18,192.77,280.84
21:19:20,server_17,176.68,106.69
21:19:20,server_16,185.84,204.38
21:19:20,server_15,8380.64,7392.07
21:19:20,server_14,13366.52,15640.03
21:19:20,server_13,605.94,388.3
21:19:20,server_12,17747.58,16776.99
21:19:20,server_20,594.49,630.72
21:19:20,server_10,2079.19,1981.57
21:19:20,server_8,4259.6,4373.2
21:19:20,server_7,937.28,1258.63
21:19:20,server_6,2647.6,3075.57
21:19:20,server_5,412.74,543.65
21:19:20,server_4,321.85,362.84
21:19:20,server_3,219.32,232.22
21:19:20,server_2,1880.72,2251.59
21:19:20,server_1,7867.5,8694.56
21:19:20,server_9,157.97,96.84
21:19:25,server_14,269.35,160.49
21:19:25,server_15,603.19,660.78
21:19:25,server_16,533.24,750.72
21:19:25,server_13,776.58,991.33
21:19:25,server_18,280.11,215.29
21:19:25,server_19,547.92,581.88
21:19:25,server_20,642.03,879.9
21:19:25,server_17,636.99,443.7
21:19:25,server_12,69.69,54.05
21:19:25,server_11,14122.62,13054.77
21:19:25,server_1,363.41,447.41
21:19:25,server_9,1038.47,707.65
21:19:25,server_8,351.1,269.6
21:19:25,server_7,398.6,284.52
21:19:25,server_6,517.3,596.53
21:19:25,server_5,15899.68,15616.11
21:19:25,server_4,618.48,812.45
21:19:25,server_3,861.59,1046.86
21:19:25,server_2,351.84,326.68
21:19:25,server_10,393.4,282.95
21:19:30,server_13,175.52,194.54
21:19:30,server_14,441.13,308.67
21:19:30,server_15,278.17,256.29
21:19:30,server_20,880.29,1127.33
21:19:30,server_18,920.51,530.59
21:19:30,server_19,371.74,238.82
21:19:30,server_12,70.74,71.41
21:19:30,server_16,577.06,700.51
21:19:30,server_11,949.6,929.76
21:19:30,server_17,585.97,636.09
21:19:30,server_9,618.1,825.43
21:19:30,server_10,682.54,370.04
21:19:30,server_2,184.41,257.46
21:19:30,server_3,3421.58,3408.85
21:19:30,server_4,428.42,404.97
21:19:30,server_1,82.92,76.86
21:19:30,server_6,277.78,397.99
21:19:30,server_7,15558.98,18499.79
21:19:30,server_8,2613.32,3040.81
21:19:30,server_5,328.46,226.83
21:19:35,server_20,765.18,926.66
21:19:35,server_12,582.97,550.95
21:19:35,server_19,3195.72,3587.95
21:19:35,server_18,210.95,233.51
21:19:35,server_17,889.01,1230.63
21:19:35,server_16,116.37,163.09
21:19:35,server_15,168.72,152.02
21:19:35,server_14,460.4,274.27
21:19:35,server_13,13606.08,14790.2
21:19:35,server_11,994.67,532.58
21:19:35,server_7,580.17,372.26
21:19:35,server_9,576.86,396.25
21:19:35,server_8,865.36,903.15
21:19:35,server_6,11361.43,13008.25
21:19:35,server_5,382.85,408.58
21:19:35,server_4,882.75,1164.46
21:19:35,server_3,411.2,218.02
21:19:35,server_2,889.91,609.11
21:19:35,server_1,522.83,584.46
21:19:35,server_10,12594.06,14903.51
21:19:40,server_15,373.16,545.11
21:19:40,server_13,132.25,169.61
21:19:40,server_14,10736.85,12837.37
21:19:40,server_16,374.5,260.94
21:19:40,server_12,3816.93,3304.3
21:19:40,server_18,933.44,994.94
21:19:40,server_19,364.56,247.21
21:19:40,server_20,105.66,116.96
21:19:40,server_17,337.93,450.84
21:19:40,server_11,34.01,50.59
21:19:40,server_1,2548.86,2857.38
21:19:40,server_9,183.94,162.65
21:19:40,server_2,735.9,549.42
21:19:40,server_3,682.04,1021.0
21:19:40,server_4,981.93,818.74
21:19:40,server_10,602.95,491.04
21:19:40,server_6,198.5,169.97
21:19:40,server_7,878.88,867.36
21:19:40,server_8,930.23,621.9
21:19:40,server_5,115.76,122.03
21:19:45,server_13,108.87,67.73
21:19:45,server_20,366.87,427.58
21:19:45,server_19,2195.53,2386.73
21:19:45,server_18,186.01,221.0
21:19:45,server_17,353.1,508.27
21:19:45,server_16,501.48,505.67
21:19:45,server_15,286.51,151.47
21:19:45,server_14,371.07,206.89
21:19:45,server_12,992.29,1431.41
21:19:45,server_11,8761.29,8532.16
21:19:45,server_1,359.85,526.81
21:19:45,server_9,99.95,75.43
21:19:45,server_8,836.56,422.96
21:19:45,server_7,197.24,110.97
21:19:45,server_6,602.15,807.97
21:19:45,server_5,969.64,969.85
21:19:45,server_4,1565.94,1608.5
21:19:45,server_3,15312.82,12877.81
21:19:45,server_2,298.29,269.58
21:19:45,server_10,257.0,283.23
21:19:50,server_13,378.89,496.56
21:19:50,server_14,888.96,963.86
21:19:50,server_15,981.28,625.49
21:19:50,server_16,700.69,416.96
21:19:50,server_12,852.57,687.27
21:19:50,server_18,600.81,794.19
21:19:50,server_19,858.96,975.11
21:19:50,server_20,953.95,725.2
21:19:50,server_17,0.0,0.0
21:19:50,server_11,897.25,1190.88
21:19:50,server_1,901.17,1251.35
21:19:50,server_9,465.45,532.92
21:19:50,server_8,8195.29,8425.15
21:19:50,server_7,402.75,507.37
21:19:50,server_6,938.36,933.12
21:19:50,server_5,4.79,4.36
21:19:50,server_4,44.92,25.66
21:19:50,server_3,520.32,688.98
21:19:50,server_2,957.95,1032.21
21:19:50,server_10,527.17,312.49
21:19:55,server_13,131.17,181.53
21:19:55,server_14,879.77,1317.71
21:19:55,server_15,14906.74,12386.81
21:19:55,server_16,252.23,340.37
21:19:55,server_20,21.51,15.72
21:19:55,server_18,15.45,9.03
21:19:55,server_19,14529.66,12830.52
21:19:55,server_12,908.81,1131.53
21:19:55,server_17,1022.85,661.87
21:19:55,server_11,2028.37,1639.07
21:19:55,server_1,406.44,236.9
21:19:55,server_9,133.89,99.77
21:19:55,server_2,222.95,185.84
21:19:55,server_3,499.98,594.47
21:19:55,server_4,337.32,459.8
21:19:55,server_10,11912.59,12877.55
21:19:55,server_6,837.44,850.12
21:19:55,server_7,19855.43,19519.07
21:19:55,server_8,718.33,851.42
21:19:55,server_5,17353.36,15996.19
21:20:00,server_12,401.04,590.41
21:20:00,server_19,345.23,299.67
21:20:00,server_18,558.55,620.5
21:20:00,server_17,900.54,847.99
21:20:00,server_16,651.66,489.39
21:20:00,server_15,106.46,92.93
21:20:00,server_14,919.61,1071.38
21:20:00,server_13,924.44,1010.16
21:20:00,server_20,10484.54,9876.46
21:20:00,server_11,454.91,276.34
21:20:00,server_9,442.83,244.94
21:20:00,server_8,428.17,333.97
21:20:00,server_7,345.3,388.58
21:20:00,server_6,182.14,96.97
21:20:00,server_5,229.25,228.21
21:20:00,server_4,504.16,430.02
21:20:00,server_3,720.2,1036.11
21:20:00,server_2,10040.52,8639.56
21:20:00,server_1,961.44,700.48
21:20:00,server_10,246.02,309.1
21:20:05,server_13,4189.64,4095.02
21:20:05,server_14,15056.71,13177.32
21:20:05,server_15,103.64,136.68
21:20:05,server_16,481.42,358.38
21:20:05,server_12,47.87,44.28
21:20:05,server_18,12356.71,14494.9
21:20:05,server_19,1395.1,1433.08
21:20:05,server_20,556.34,602.07
21:20:05,server_17,406.6,406.32
21:20:05,server_11,17471.53,19044.34
21:20:05,server_10,624.69,677.24
21:20:05,server_9,995.09,733.69
21:20:05,server_8,4741.04,4299.62
21:20:05,server_7,3344.73,3429.28
21:20:05,server_6,993.37,1410.52
21:20:05,server_5,77.02,72.81
21:20:05,server_4,84.51,45.14
21:20:05,server_3,487.41,256.82
21:20:05,server_2,264.07,350.54
21:20:05,server_1,695.97,410.14
21:20:10,server_13,97.9,118.49
21:20:10,server_14,204.39,259.5
21:20:10,server_15,971.9,935.98
21:20:10,server_16,627.01,562.57
21:20:10,server_20,13097.74,12971.04
21:20:10,server_18,263.67,241.82
21:20:10,server_19,3557.86,3739.62
21:20:10,server_12,43.23,54.38
21:20:10,server_17,473.5,705.37
21:20:10,server_11,48.41,37.78
21:20:10,server_10,315.61,399.68
21:20:10,server_9,162.46,83.85
21:20:10,server_2,316.76,158.45
21:20:10,server_3,186.04,178.56
21:20:10,server_4,11697.88,11698.57
21:20:10,server_1,473.85,430.22
21:20:10,server_6,15848.32,17104.95
21:20:10,server_7,624.96,516.68
21:20:10,server_8,8651.13,8520.0
21:20:10,server_5,412.38,511.2
21:20:15,server_12,728.97,696.02
21:20:15,server_19,5792.79,6238.31
21:20:15,server_18,523.89,282.95
21:20:15,server_17,15751.88,16816.74
21:20:15,server_16,19564.83,18521.89
21:20:15,server_15,3763.17,3317.89
21:20:15,server_14,129.69,156.0
21:20:15,server_13,933.67,1384.48
21:20:15,server_11,194.51,237.44
21:20:15,server_20,444.84,301.65
21:20:15,server_9,273.92,234.51
21:20:15,server_1,542.04,649.61
21:20:15,server_2,396.05,508.58
21:20:15,server_3,1029.37,1499.74
21:20:15,server_4,361.88,462.45
21:20:15,server_10,818.99,1188.98
21:20:15,server_6,54.55,81.68
21:20:15,server_7,1029.21,1298.97
21:20:15,server_8,395.83,287.71
21:20:15,server_5,420.21,406.53
21:20:20,server_12,254.14,186.34
21:20:20,server_19,96.27,102.02
21:20:20,server_18,72.4,82.32
21:20:20,server_17,302.2,183.8
21:20:20,server_16,3127.92,3283.36
21:20:20,server_15,179.14,162.21
21:20:20,server_14,619.15,744.51
21:20:20,server_13,361.89,510.03
21:20:20,server_11,247.54,189.14
21:20:20,server_20,1045.5,1357.91
21:20:20,server_9,2580.17,2723.95
21:20:20,server_1,132.85,173.06
21:20:20,server_2,5886.56,6559.67
21:20:20,server_3,11303.84,10408.85
21:20:20,server_4,285.93,423.16
21:20:20,server_10,423.34,395.59
21:20:20,server_6,710.27,613.85
21:20:20,server_7,474.37,521.14
21:20:20,server_8,5.86,5.52
21:20:20,server_5,2938.84,2797.24
21:20:25,server_11,37.05,31.38
21:20:25,server_19,940.5,1388.78
21:20:25,server_18,187.26,270.34
21:20:25,server_17,648.65,649.6
21:20:25,server_16,100.47,138.2
21:20:25,server_15,968.52,900.57
21:20:25,server_14,427.52,389.83
21:20:25,server_13,910.12,1343.66
21:20:25,server_12,123.24,119.89
21:20:25,server_20,110.25,145.07
21:20:25,server_10,587.15,491.63
21:20:25,server_8,324.05,416.66
21:20:25,server_7,3921.42,4017.72
21:20:25,server_6,485.94,525.6
21:20:25,server_5,921.42,526.25
21:20:25,server_4,19117.65,21303.14
21:20:25,server_3,697.71,543.95
21:20:25,server_2,92.88,84.69
21:20:25,server_1,356.45,473.97
21:20:25,server_9,273.8,152.76
21:20:30,server_13,230.28,168.61
21:20:30,server_14,903.8,468.85
21:20:30,server_15,802.11,1087.38
21:20:30,server_12,467.49,665.41
21:20:30,server_17,2088.34,2270.45
21:20:30,server_18,12822.44,13976.97
21:20:30,server_19,959.99,1211.43
21:20:30,server_16,3210.25,3687.39
21:20:30,server_11,425.65,445.31
21:20:30,server_20,11438.66,13129.6
21:20:30,server_9,973.19,1316.91
21:20:30,server_1,881.73,673.08
21:20:30,server_2,318.52,282.57
21:20:30,server_3,132.9,95.03
21:20:30,server_4,938.6,1276.3
21:20:30,server_10,783.84,746.55
21:20:30,server_6,169.9,95.22
21:20:30,server_7,297.98,327.01
21:20:30,server_8,4530.22,5039.66
21:20:30,server_5,227.18,270.78
21:20:35,server_19,974.93,748.66
21:20:35,server_18,4870.02,4916.13
21:20:35,server_17,915.95,951.16
21:20:35,server_16,32.97,45.76
21:20:35,server_15,684.74,875.79
21:20:35,server_14,331.61,407.94
21:20:35,server_13,817.8,550.22
21:20:35,server_12,4528.8,4104.43
21:20:35,server_11,451.02,425.62
21:20:35,server_20,170.32,197.16
21:20:35,server_9,268.09,236.12
21:20:35,server_1,53.13,61.69
21:20:35,server_2,915.76,1031.04
21:20:35,server_3,206.73,125.06
21:20:35,server_4,309.0,257.64
21:20:35,server_10,260.49,311.7
21:20:35,server_6,20.06,19.27
21:20:35,server_7,140.32,94.48
21:20:35,server_8,182.41,146.98
21:20:35,server_5,560.35,789.77
21:20:40,server_11,157.72,129.21
21:20:40,server_19,10525.51,11937.89
21:20:40,server_18,808.1,561.72
21:20:40,server_17,391.2,498.45
21:20:40,server_16,219.66,308.23
21:20:40,server_15,222.57,143.02
21:20:40,server_14,19655.6,16114.12
21:20:40,server_13,1832.63,1934.3
21:20:40,server_12,515.5,285.24
21:20:40,server_20,51.39,32.97
21:20:40,server_10,1018.28,1440.34
21:20:40,server_8,254.39,268.68
21:20:40,server_9,1504.11,1349.73
21:20:40,server_1,943.3,472.49
21:20:40,server_2,261.66,385.15
21:20:40,server_3,356.76,197.99
21:20:40,server_5,367.57,485.33
21:20:40,server_6,106.99,123.48
21:20:40,server_7,672.57,400.57
21:20:40,server_4,282.86,150.95
21:20:45,server_20,77.22,58.89
21:20:45,server_11,606.28,332.27
21:20:45,server_18,10.52,12.82
21:20:45,server_17,984.29,605.33
21:20:45,server_16,3014.2,3424.34
21:20:45,server_15,918.3,588.4
21:20:45,server_14,238.06,312.4
21:20:45,server_13,2483.25,2917.36
21:20:45,server_12,42.11,46.07
21:20:45,server_19,12485.27,13966.39
21:20:45,server_10,242.58,190.12
21:20:45,server_8,317.6,319.64
21:20:45,server_1,131.38,151.6
21:20:45,server_2,15372.69,13610.31
21:20:45,server_3,875.59,1113.66
21:20:45,server_9,979.27,567.73
21:20:45,server_5,727.92,733.38
21:20:45,server_6,124.22,149.5
21:20:45,server_7,902.58,667.29
21:20:45,server_4,340.07,212.36
21:20:50,server_12,469.8,642.97
21:20:50,server_19,998.88,935.31
21:20:50,server_18,413.63,245.96
21:20:50,server_17,290.5,410.25
21:20:50,server_16,1091.48,1359.22
21:20:50,server_15,3314.28,2676.48
21:20:50,server_14,511.35,720.41
21:20:50,server_13,335.21,182.9
21:20:50,server_11,13566.38,11307.95
21:20:50,server_20,56.77,66.4
21:20:50,server_9,3.18,3.19
21:20:50,server_1,618.63,370.63
21:20:50,server_2,4370.13,4863.66
21:20:50,server_3,911.57,527.83
21:20:50,server_4,817.1,635.86
21:20:50,server_10,566.97,778.77
21:20:50,server_6,916.61,1346.9
21:20:50,server_7,909.14,1218.86
21:20:50,server_8,544.26,763.13
21:20:50,server_5,224.61,160.98
21:20:55,server_11,82.08,42.52
21:20:55,server_19,301.63,441.81
21:20:55,server_18,387.99,237.77
21:20:55,server_17,10829.26,12429.03
21:20:55,server_16,27.21,35.09
21:20:55,server_15,490.39,266.57
21:20:55,server_14,800.41,757.62
21:20:55,server_13,77.42,93.02
21:20:55,server_12,1063.05,1198.29
21:20:55,server_20,850.12,587.95
21:20:55,server_10,2738.64,3177.61
21:20:55,server_8,423.94,440.98
21:20:55,server_7,76.39,93.94
21:20:55,server_6,844.72,761.52
21:20:55,server_5,335.82,285.65
21:20:55,server_4,11481.6,9540.16
21:20:55,server_3,264.71,257.44
21:20:55,server_2,124.7,174.34
21:20:55,server_1,1012.59,1189.56
21:20:55,server_9,233.78,263.53
21:21:00,server_13,352.55,482.28
21:21:00,server_14,3382.74,2753.09
21:21:00,server_15,233.66,153.1
21:21:00,server_12,249.71,307.92
21:21:00,server_17,300.36,440.68
21:21:00,server_18,552.42,671.07
21:21:00,server_19,178.29,209.48
21:21:00,server_16,304.06,152.2
21:21:00,server_11,392.43,425.08
21:21:00,server_20,2482.18,2106.31
21:21:00,server_9,2.63,3.44
